id,casualties,people_rescued,est_people_displaced
ci1713698,0,0,0
ci1713699,0,0,0
ci1713700,0,0,0
ci1713701,0,0,0
ci1713702,0,0,0
ci1713703,0,0,0
ci1713704,0,0,0
ci1713705,0,0,0
ci1713706,0,0,0
ci1713707,0,0,0
ci1713708,0,0,0
ci1713709,0,0,0
ci1713710,0,0,0
ci1713711,0,0,0
ci1713712,0,0,50
ci1713713,0,0,0
ci1713714,0,0,0
ci1713715,0,0,1
ci1713716,0,0,0
ci1713717,0,0,0
ci1713718,0,0,0
ci1713719,0,0,0
ci1713720,0,0,0
ci1713721,0,0,0
ci1713722,0,0,0
ci1713723,0,0,0
ci1713724,0,0,0
ci1713725,0,0,0
ci1713726,0,0,0
ci1713727,0,0,0
ci1713728,0,0,0
ci1713729,0,0,0
ci1713730,0,0,0
ci1713731,1,0,0
ci1713732,0,0,0
ci1713733,0,0,0
ci1713734,0,0,0
ci1713735,0,0,0
ci1713736,0,0,0
ci1713737,0,0,0
ci1713738,0,0,0
ci1713739,0,0,0
ci1713740,0,0,0
ci1713741,0,0,0
ci1713742,0,0,0
ci1713743,0,0,0
ci1713744,0,0,0
ci1713745,0,0,0
ci1713746,0,0,0
ci1713747,0,0,0
ci1713748,0,0,0
ci1713749,1,1,3
ci1713750,0,0,0
ci1713751,1,0,0
ci1713752,0,0,0
ci1713753,0,0,0
ci1713754,0,0,0
ci1713755,0,0,0
ci1713756,0,0,0
ci1713757,0,0,0
ci1713758,0,0,10
ci1713759,1,1,2
ci1713760,0,0,4
ci1713761,0,0,0
ci1713762,0,0,3
ci1713763,0,0,0
ci1713764,0,0,0
ci1713765,0,0,0
ci1713766,0,0,0
ci1713767,0,0,9
ci1713768,0,0,0
ci1713769,0,0,0
ci1713770,0,0,0
ci1713771,0,0,0
ci1713772,0,0,0
ci1713773,0,0,0
ci1713774,0,0,0
ci1713775,0,0,0
ci1713776,0,0,0
ci1713777,0,0,0
ci1713778,0,0,0
ci1713779,0,0,0
ci1713780,0,0,0
ci1713781,0,0,0
ci1713782,0,0,0
ci1713783,0,0,0
ci1713784,0,0,0
ci1713785,0,0,0
ci1713786,0,0,0
ci1713787,0,0,0
ci1713788,0,0,0
ci1713789,0,0,0
ci1713790,0,0,1
ci1713791,0,0,0
ci1713792,0,0,0
ci1713793,0,0,5
ci1713794,0,0,0
ci1713795,0,0,0
ci1713796,0,0,0
ci1713797,0,0,0
ci1713798,0,0,0
ci1713799,0,0,0
ci1713800,0,0,1
ci1713801,0,0,0
ci1713802,0,0,0
ci1713803,0,0,0
ci1713804,0,0,0
ci1713805,0,0,0
ci1713806,0,0,0
ci1713807,0,0,0
ci1713808,0,0,0
ci1713809,0,0,0
ci1713810,0,0,0
ci1713811,0,0,0
ci1713812,0,0,0
ci1713813,0,0,0
ci1713814,0,0,0
ci1713815,0,0,0
ci1713816,0,0,0
ci1713817,0,0,0
ci1713818,0,0,0
ci1713819,0,0,0
ci1713820,0,0,0
ci1713821,0,0,0
ci1713822,0,0,0
ci1713823,0,0,0
ci1713824,0,0,4
ci1713825,0,0,0
ci1713826,1,0,2
ci1713827,0,0,0
ci1713828,0,0,0
ci1713829,0,0,0
ci1713830,0,0,0
ci1713831,0,0,0
ci1713832,0,0,0
ci1713833,0,0,0
ci1713834,0,0,0
ci1713835,0,0,0
ci1713836,0,0,0
ci1713837,0,0,0
ci1713838,0,0,0
ci1713839,0,0,0
ci1713840,0,0,5
ci1713841,0,0,0
ci1713842,0,0,0
ci1713843,0,0,0
ci1713844,0,0,0
ci1713845,0,0,0
ci1713846,0,0,0
ci1713847,0,0,0
ci1713848,0,0,0
ci1713849,0,0,0
ci1713850,0,0,0
ci1713851,0,0,0
ci1713852,0,0,0
ci1713853,0,0,5
ci1713854,0,0,0
ci1713855,0,0,0
ci1713856,0,0,0
ci1713857,0,0,0
ci1713858,0,0,0
ci1713859,0,0,0
ci1713860,0,0,0
ci1713861,0,0,0
ci1713862,0,0,0
ci1713863,0,0,0
ci1713864,0,0,0
ci1713865,0,0,0
ci1713866,0,0,0
ci1713867,0,0,0
ci1713868,0,0,0
ci1713869,0,0,0
ci1713870,0,0,0
ci1713871,0,0,0
ci1713872,0,0,0
ci1713873,0,0,0
ci1713874,0,0,0
ci1713875,0,0,0
ci1713876,0,0,0
ci1713877,0,0,0
ci1713878,0,0,0
ci1713879,0,0,0
ci1713880,0,0,0
ci1713881,0,0,2
ci1713882,0,0,6
ci1713883,0,0,0
ci1713884,0,0,0
ci1713885,0,0,0
ci1713886,0,0,0
ci1713887,0,0,0
ci1713888,0,0,0
ci1713889,0,0,0
ci1713890,0,0,0
ci1713891,0,0,0
ci1713892,0,0,0
ci1713893,0,0,0
ci1713894,0,0,0
ci1713895,0,0,0
ci1713896,0,0,0
ci1713897,0,0,0
ci1713898,0,0,0
ci1713899,0,0,0
ci1713900,0,0,0
ci1713901,0,0,0
ci1713902,0,0,0
ci1713903,0,0,0
ci1713904,0,0,0
ci1713905,0,0,0
ci1713906,2,0,0
ci1713907,0,0,0
ci1713908,0,0,0
ci1713909,1,0,1
ci1713910,0,0,0
ci1713911,0,0,0
ci1713912,0,0,0
ci1713913,0,0,0
ci1713914,0,0,0
ci1713915,4,0,4
ci1713916,0,0,0
ci1713917,0,0,0
ci1713918,0,0,0
ci1713919,0,0,0
ci1713920,0,0,0
ci1713921,0,0,0
ci1713922,0,0,0
ci1713923,0,0,0
ci1713924,0,0,0
ci1713925,0,0,0
ci1713926,0,0,0
ci1713927,0,0,0
ci1713928,0,0,0
ci1713929,0,0,0
ci1713930,0,0,0
ci1713931,0,0,1
ci1713932,0,0,0
ci1713933,0,0,0
ci1713934,0,0,0
ci1713935,0,0,0
ci1713936,0,0,0
ci1713937,0,0,0
ci1713938,0,0,0
ci1713939,0,0,0
ci1713940,0,0,0
ci1713941,0,0,0
ci1713942,0,0,0
ci1713943,0,0,0
ci1713944,0,0,0
ci1713945,0,0,0
ci1713946,0,0,0
ci1713947,0,0,0
ci1713948,0,0,5
ci1713949,0,0,0
ci1713950,0,0,0
ci1713951,0,0,0
ci1713952,0,0,0
ci1713953,0,0,0
ci1713954,0,0,0
ci1713955,0,0,0
ci1713956,0,0,0
ci1713957,0,0,4
ci1713958,0,0,0
ci1713959,0,0,0
ci1713960,0,0,0
ci1713961,0,0,0
ci1713962,0,0,0
ci1713963,0,0,0
ci1713964,0,0,0
ci1713965,0,0,0
ci1713966,0,0,0
ci1713967,0,0,0
ci1713968,0,0,0
ci1713969,0,0,0
ci1713970,0,0,0
ci1713971,0,0,0
ci1713972,0,0,0
ci1713973,0,0,4
ci1713974,0,0,0
ci1713975,0,0,0
ci1713976,0,0,0
ci1713977,0,0,0
ci1713978,0,0,0
ci1713979,0,0,0
ci1713980,0,0,0
ci1713981,0,0,0
ci1713982,0,0,0
ci1713983,0,0,0
ci1713984,0,0,2
ci1713985,0,0,0
ci1713986,0,0,0
ci1713987,0,0,0
ci1713988,0,0,0
ci1713989,0,0,0
ci1713990,0,0,0
ci1713991,0,0,0
ci1713992,0,0,0
ci1713993,0,0,1
ci1713994,0,0,0
ci1713995,0,0,0
ci1713996,0,0,0
ci1713997,0,0,0
ci1713998,0,0,5
ci1713999,0,0,0
ci1714000,0,0,0
ci1714001,0,0,0
ci1714002,0,0,0
ci1714003,1,0,0
ci1714004,0,0,0
ci1714005,0,0,0
ci1714006,0,0,0
ci1714007,0,0,0
ci1714008,0,0,0
ci1714009,0,0,0
ci1714010,0,0,2
ci1714011,0,0,0
ci1714012,0,0,0
ci1714013,0,0,0
ci1714014,0,0,0
ci1714015,0,0,0
ci1714016,0,0,0
ci1714017,0,0,0
ci1714018,0,0,0
ci1714019,0,0,25
ci1714020,0,0,0
ci1714021,0,0,0
ci1714022,0,0,0
ci1714023,0,0,0
ci1714024,0,0,1
ci1714025,0,0,0
ci1714026,0,0,0
ci1714027,0,0,0
ci1714028,0,0,0
ci1714029,1,0,0
ci1714030,0,0,0
ci1714031,0,0,0
ci1714032,0,0,0
ci1714033,0,0,0
ci1714034,0,0,1
ci1714035,0,0,0
ci1714036,0,0,0
ci1714037,0,0,0
ci1714038,0,0,0
ci1714039,0,0,0
ci1714040,0,0,0
ci1714041,0,0,0
ci1714042,0,0,0
ci1714043,0,0,0
ci1714044,0,0,0
ci1714045,0,0,0
ci1714046,0,0,0
ci1714047,0,0,0
ci1714048,0,0,0
ci1714049,0,0,0
ci1714050,0,15,2
ci1714051,0,0,0
ci1714052,0,0,3
ci1714053,0,0,0
ci1714054,0,0,0
ci1714055,0,0,0
ci1714056,0,0,0
ci1714057,0,0,0
ci1714058,0,0,0
ci1714059,0,0,0
ci1714060,0,0,0
ci1714061,0,0,0
ci1714062,0,0,0
ci1714063,0,0,0
ci1714064,0,0,0
ci1714065,0,0,4
ci1714066,0,0,0
ci1714067,0,0,2
ci1714068,0,0,0
ci1714069,0,0,0
ci1714070,0,0,0
ci1714071,0,0,2
ci1714072,0,0,0
ci1714073,0,0,0
ci1714074,0,0,0
ci1714075,0,0,0
ci1714076,0,0,0
ci1714077,0,0,0
ci1714078,0,0,0
ci1714079,2,0,2
ci1714080,0,0,3
ci1714081,0,0,0
ci1714082,0,0,0
ci1714083,0,0,0
ci1714084,0,0,0
ci1714085,0,0,0
ci1714086,0,0,0
ci1714087,0,0,0
ci1714088,0,0,0
ci1714089,0,0,0
ci1714090,0,0,0
ci1714091,0,0,0
ci1714092,0,0,0
ci1714093,0,0,0
ci1714094,0,0,0
ci1714095,0,0,0
ci1714096,0,0,1
ci1714097,0,0,0
ci1714098,0,0,0
ci1714099,0,0,0
ci1714100,0,0,1
ci1714101,1,1,1
ci1714102,0,0,0
ci1714103,0,0,0
ci1714104,0,0,3
ci1714105,0,0,0
ci1714106,0,0,0
ci1714107,0,0,0
ci1714108,0,0,0
ci1714109,0,0,0
ci1714110,0,0,0
ci1714111,0,0,0
ci1714112,0,0,0
ci1714113,0,0,0
ci1714114,0,0,0
ci1714115,0,0,0
ci1714116,0,0,0
ci1714117,0,0,0
ci1714118,0,0,2
ci1714119,0,0,0
ci1714120,0,0,0
ci1714121,0,0,0
ci1714122,0,0,0
ci1714123,0,0,0
ci1714124,0,0,0
ci1714125,0,0,0
ci1714126,0,0,0
ci1714127,0,0,0
ci1714128,0,0,2
ci1714129,0,0,0
ci1714130,0,0,0
ci1714131,0,0,0
ci1714132,0,0,0
ci1714133,0,0,1
ci1714134,0,0,0
ci1714135,0,0,1
ci1714136,0,0,0
ci1714137,0,0,2
ci1714138,0,0,0
ci1714139,0,0,0
ci1714140,0,0,0
ci1714141,0,0,0
ci1714142,2,0,20
ci1714143,0,0,0
ci1714144,0,0,0
ci1714145,0,0,0
ci1714146,0,0,0
ci1714147,0,0,0
ci1714148,0,0,997
ci1714149,0,0,0
ci1714150,0,0,0
ci1714151,0,0,0
ci1714152,0,0,0
ci1714153,0,0,1
ci1714154,0,0,0
ci1714155,0,2,2
ci1714156,0,0,0
ci1714157,0,0,0
ci1714158,0,0,0
ci1714159,0,0,0
ci1714160,0,0,0
ci1714161,0,0,0
ci1714162,0,0,0
ci1714163,0,0,0
ci1714164,0,0,0
ci1714165,0,0,0
ci1714166,0,0,0
ci1714167,0,0,0
ci1714168,0,0,0
ci1714169,0,0,0
ci1714170,0,0,0
ci1714171,0,0,6
ci1714172,0,0,0
ci1714173,0,0,0
ci1714174,0,0,0
ci1714175,0,0,0
ci1714176,0,0,0
ci1714177,0,0,0
ci1714178,0,0,0
ci1714179,1,0,1
ci1714180,0,0,0
ci1714181,0,0,0
ci1714182,0,0,0
ci1714183,0,0,5
ci1714184,0,0,0
ci1714185,0,0,0
ci1714186,0,0,0
ci1714187,0,0,0
ci1714188,0,0,0
ci1714189,0,0,0
ci1714190,0,0,0
ci1714191,0,0,0
ci1714192,0,0,0
ci1714193,0,0,1
ci1714194,0,0,0
ci1714195,0,0,0
ci1714196,0,0,0
ci1714197,0,0,0
ci1714198,0,0,0
ci1714199,0,0,0
ci1714200,0,0,0
ci1714201,0,0,1
ci1714202,0,0,0
ci1714203,0,0,0
ci1714204,0,0,0
ci1714205,0,0,0
ci1714206,0,0,0
ci1714207,0,0,0
ci1714208,0,0,0
ci1714209,0,0,0
ci1714210,0,0,1
ci1714211,0,0,0
ci1714212,0,0,0
ci1714213,0,0,0
ci1714214,0,0,0
ci1714215,0,0,0
ci1714216,0,0,0
ci1714217,0,0,0
ci1714218,0,0,0
ci1714219,0,0,0
ci1714220,0,0,0
ci1714221,0,0,0
ci1714222,0,0,0
ci1714223,0,0,0
ci1714224,0,0,0
ci1714225,0,0,0
ci1714226,0,0,0
ci1714227,0,0,0
ci1714228,0,0,6
ci1714229,0,0,0
ci1714230,0,0,0
ci1714231,1,0,0
ci1714232,0,0,0
ci1714233,0,0,0
ci1714234,0,0,0
ci1714235,0,0,0
ci1714236,0,0,0
ci1714237,0,0,0
ci1714238,0,0,0
ci1714239,0,0,0
ci1714240,0,0,0
ci1714241,0,0,0
ci1714242,0,0,0
ci1714243,0,0,0
ci1714244,0,0,20
ci1714245,0,0,0
ci1714246,0,0,0
ci1714247,0,0,0
ci1714248,0,0,0
ci1714249,0,0,0
ci1714250,0,0,0
ci1714251,0,0,30
ci1714252,1,0,25
ci1714253,0,0,0
ci1714254,0,0,0
ci1714255,0,0,0
ci1714256,0,0,0
ci1714257,0,0,0
ci1714258,0,0,0
ci1714259,0,0,0
ci1714260,0,0,0
ci1714261,0,0,0
ci1714262,0,0,0
ci1714263,0,0,0
ci1714264,0,0,0
ci1714265,0,0,0
ci1714266,0,0,0
ci1714267,0,0,0
ci1714268,1,1,1
ci1714269,0,0,0
ci1714270,0,0,0
ci1714271,0,0,0
ci1714272,1,0,0
ci1714273,0,0,0
ci1714274,0,0,0
ci1714275,0,0,0
ci1714276,0,0,0
ci1714277,0,0,2
ci1714278,0,0,0
ci1714279,0,0,0
ci1714280,0,0,0
ci1714281,0,0,0
ci1714282,0,0,0
ci1714283,0,0,0
ci1714284,0,0,0
ci1714285,0,0,0
ci1714286,0,0,1
ci1714287,0,0,0
ci1714288,1,4,4
ci1714289,0,0,0
ci1714290,0,0,0
ci1714291,0,0,6
ci1714292,0,0,0
ci1714293,0,0,0
ci1714294,0,0,0
ci1714295,0,0,0
ci1714296,0,0,0
ci1714297,0,0,4
ci1714298,0,0,0
ci1714299,0,0,0
ci1714300,0,0,0
ci1714301,0,0,0
ci1714302,0,0,0
ci1714303,0,0,0
ci1714304,0,0,0
ci1714305,0,0,0
ci1714306,0,0,0
ci1714307,0,0,0
ci1714308,0,0,0
ci1714309,0,0,0
ci1714310,0,0,0
ci1714311,0,0,0
ci1714312,0,0,1
ci1714313,0,0,0
ci1714314,0,0,0
ci1714315,0,0,0
ci1714316,0,0,0
ci1714317,0,0,0
ci1714318,0,0,0
ci1714319,0,0,0
ci1714320,0,0,0
ci1714321,0,0,0
ci1714322,0,0,0
ci1714323,0,0,0
ci1714324,0,0,0
ci1714325,0,0,0
ci1714326,0,0,0
ci1714327,0,0,0
ci1714328,0,0,0
ci1714329,0,0,0
ci1714330,0,0,0
ci1714331,0,0,0
ci1714332,0,0,0
ci1714333,0,0,0
ci1714334,0,0,0
ci1714335,0,0,0
ci1714336,0,0,0
ci1714337,0,0,0
ci1714338,0,0,0
ci1714339,0,0,0
ci1714340,0,0,0
ci1714341,0,0,0
ci1714342,0,0,0
ci1714343,0,0,0
ci1714344,0,0,0
ci1714345,0,0,0
ci1714346,0,0,0
ci1714347,0,0,0
ci1714348,0,0,0
ci1714349,0,0,0
ci1714350,0,0,0
ci1714351,0,0,0
ci1714352,0,0,0
ci1714353,0,0,0
ci1714354,0,0,0
ci1714355,0,0,0
ci1714356,0,0,0
ci1714357,0,0,0
ci1714358,0,0,5
ci1714359,0,0,8
ci1714360,0,0,0
ci1714361,0,0,0
ci1714362,0,0,0
ci1714363,0,0,0
ci1714364,0,0,0
ci1714365,0,0,0
ci1714366,0,0,0
ci1714367,0,0,0
ci1714368,0,0,0
ci1714369,0,0,0
ci1714370,0,0,4
ci1714371,0,0,0
ci1714372,0,0,0
ci1714373,0,0,0
ci1714374,0,0,1
ci1714375,0,0,0
ci1714376,0,0,0
ci1714377,0,0,0
ci1714378,0,0,0
ci1714379,0,0,0
ci1714380,0,0,0
ci1714381,0,0,0
ci1714382,0,0,0
ci1714383,0,0,0
ci1714384,0,0,0
ci1714385,0,0,0
ci1714386,0,0,0
ci1714387,0,0,0
ci1714388,0,0,0
ci1714389,0,0,6
ci1714390,0,0,0
ci1714391,0,0,0
ci1714392,0,0,0
ci1714393,0,0,0
ci1714394,0,0,0
ci1714395,0,0,0
ci1714396,0,0,0
ci1714397,0,0,0
ci1714398,0,0,0
ci1714399,0,0,0
ci1714400,0,0,1
ci1714401,0,0,0
ci1714402,0,0,0
ci1714403,0,0,0
ci1714404,0,0,0
ci1714405,1,1,1
ci1714406,0,0,0
ci1714407,0,0,0
ci1714408,0,0,0
ci1714409,0,0,0
ci1714410,0,0,0
ci1714411,0,0,2
ci1714412,0,0,0
ci1714413,0,0,0
ci1714414,0,0,0
ci1714415,0,0,0
ci1714416,0,0,0
ci1714417,0,0,0
ci1714418,0,0,0
ci1714419,0,0,0
ci1714420,0,0,0
ci1714421,0,0,997
ci1714422,0,0,0
ci1714423,0,0,0
ci1714424,0,0,0
ci1714425,0,0,0
ci1714426,0,0,0
ci1714427,0,0,0
ci1714428,0,0,0
ci1714429,0,0,0
ci1714430,0,0,0
ci1714431,0,0,0
ci1714432,1,0,2
ci1714433,0,0,0
ci1714434,0,0,0
ci1714435,0,0,0
ci1714436,0,0,0
ci1714437,0,0,0
ci1714438,0,0,0
ci1714439,0,0,0
ci1714440,0,0,0
ci1714441,0,0,0
ci1714442,0,0,0
ci1714443,0,0,0
ci1714444,0,0,0
ci1714445,0,0,0
ci1714446,0,0,0
ci1714447,0,0,0
ci1714448,0,0,0
ci1714449,0,0,0
ci1714450,0,0,0
ci1714451,0,0,0
ci1714452,0,0,0
ci1714453,0,0,3
ci1714454,0,0,0
ci1714455,0,0,0
ci1714456,0,0,0
ci1714457,0,0,0
ci1714458,0,0,0
ci1714459,0,0,0
ci1714460,0,0,0
ci1714461,0,0,0
ci1714462,0,0,0
ci1714463,0,0,0
ci1714464,0,0,2
ci1714465,0,0,0
ci1714466,0,0,8
ci1714467,0,0,0
ci1714468,0,0,0
ci1714469,0,0,1
ci1714470,0,0,0
ci1714471,0,0,0
ci1714472,0,0,0
ci1714473,0,0,0
ci1714474,0,0,4
ci1714475,0,0,0
ci1714476,0,0,0
ci1714477,0,0,0
ci1714478,0,0,0
ci1714479,1,0,0
ci1714480,0,0,0
ci1714481,0,0,0
ci1714482,0,0,30
ci1714483,0,0,0
ci1714484,0,0,0
ci1714485,0,0,0
ci1714486,0,0,0
ci1714487,0,0,0
ci1714488,0,0,0
ci1714489,0,0,0
ci1714490,1,0,0
ci1714491,0,0,0
ci1714492,0,0,0
ci1714493,0,0,0
ci1714494,0,0,0
ci1714495,0,0,0
ci1714496,0,0,0
ci1714497,0,0,0
ci1714498,0,0,0
ci1714499,0,0,0
ci1714500,0,0,0
ci1714501,0,0,0
ci1714502,0,0,0
ci1714503,0,0,0
ci1714504,0,0,0
ci1714505,0,0,0
ci1714506,0,0,0
ci1714507,0,0,0
ci1714508,0,0,0
ci1714509,0,0,0
ci1714510,0,0,0
ci1714511,0,0,0
ci1714512,0,0,0
ci1714513,0,0,0
ci1714514,0,0,0
ci1714515,0,0,0
ci1714516,0,0,0
ci1714517,0,0,0
ci1714518,0,0,0
ci1714519,0,0,0
ci1714520,1,0,0
ci1714521,0,0,0
ci1714522,0,0,0
ci1714523,0,0,6
ci1714524,0,0,2
ci1714525,0,0,0
ci1714526,0,0,0
ci1714527,0,0,0
ci1714528,0,0,0
ci1714529,0,0,0
ci1714530,0,0,0
ci1714531,0,0,0
ci1714532,0,0,0
ci1714533,0,0,0
ci1714534,0,0,0
ci1714535,0,0,0
ci1714536,0,0,0
ci1714537,0,0,1
ci1714538,2,0,2
ci1714539,0,0,0
ci1714540,0,0,0
ci1714541,0,0,0
ci1714542,0,0,0
ci1714543,0,0,0
ci1714544,0,0,0
ci1714545,0,0,0
ci1714546,0,0,0
ci1714547,0,0,0
ci1714548,0,0,2
ci1714549,0,0,0
ci1714550,0,0,0
ci1714551,0,0,0
ci1714552,0,0,1
ci1714553,0,0,0
ci1714554,0,0,0
ci1714555,0,0,0
ci1714556,0,0,0
ci1714557,0,0,0
ci1714558,0,0,0
ci1714559,0,0,0
ci1714560,0,0,0
ci1714561,0,0,0
ci1714562,0,0,0
ci1714563,0,0,0
ci1714564,0,0,0
ci1714565,0,0,0
ci1714566,0,0,0
ci1714567,0,0,0
ci1714568,0,0,0
ci1714569,0,0,0
ci1714570,0,0,0
ci1714571,0,0,2
ci1714572,0,0,0
ci1714573,0,0,0
ci1714574,0,0,0
ci1714575,0,0,0
ci1714576,0,0,0
ci1714577,0,0,0
ci1714578,0,0,0
ci1714579,0,0,0
ci1714580,0,0,0
ci1714581,0,0,0
ci1714582,0,0,0
ci1714583,0,0,0
ci1714584,0,0,0
ci1714585,0,0,0
ci1714586,0,0,0
ci1714587,0,0,0
ci1714588,0,0,0
ci1714589,0,0,0
ci1714590,0,0,0
ci1714591,0,0,0
ci1714592,0,0,0
ci1714593,0,0,0
ci1714594,0,0,0
ci1714595,0,0,0
ci1714596,0,0,0
ci1714597,0,0,0
ci1714598,0,0,0
ci1714599,0,0,0
ci1714600,0,0,0
ci1714601,0,0,2
ci1714602,0,0,0
ci1714603,0,0,0
ci1714604,0,0,0
ci1714605,0,0,0
ci1714606,0,0,0
ci1714607,0,0,0
ci1714608,0,0,0
ci1714609,0,0,0
ci1714610,0,0,0
ci1714611,0,0,0
ci1714612,0,0,0
ci1714613,0,0,0
ci1714614,1,1,2
ci1714615,0,0,0
ci1714616,0,0,0
ci1714617,1,0,0
ci1714618,0,0,0
ci1714619,0,0,0
ci1714620,0,0,0
ci1714621,0,0,0
ci1714622,0,0,0
ci1714623,0,0,0
ci1714624,0,0,0
ci1714625,0,0,0
ci1714626,0,0,0
ci1714627,0,0,0
ci1714628,0,0,0
ci1714629,0,0,0
ci1714630,0,0,7
ci1714631,0,0,0
ci1714632,0,0,0
ci1714633,0,0,0
ci1714634,0,0,0
ci1714635,0,0,0
ci1714636,0,0,0
ci1714637,0,0,0
ci1714638,0,0,0
ci1714639,0,0,0
ci1714640,0,0,0
ci1714641,0,0,0
ci1714642,0,0,0
ci1714643,0,0,0
ci1714644,0,0,0
ci1714645,0,0,0
ci1714646,0,0,0
ci1714647,0,0,0
ci1714648,0,0,0
ci1714649,0,0,1
ci1714650,0,0,0
ci1714651,0,0,0
ci1714652,0,0,0
ci1714653,0,0,2
ci1714654,0,0,0
ci1714655,0,0,0
ci1714656,0,0,4
ci1714657,0,0,0
ci1714658,0,0,0
ci1714659,0,0,4
ci1714660,0,0,0
ci1714661,0,0,0
ci1714662,0,0,0
ci1714663,0,0,0
ci1714664,0,0,0
ci1714665,0,0,0
ci1714666,0,0,2
ci1714667,0,0,0
ci1714668,0,0,0
ci1714669,0,0,0
ci1714670,0,0,997
ci1714671,1,0,1
ci1714672,0,0,2
ci1714673,0,0,0
ci1714674,0,0,0
ci1714675,0,0,0
ci1714676,0,0,0
ci1714677,1,0,4
ci1714678,0,0,5
ci1714679,1,1,5
ci1714680,0,0,0
ci1714681,0,0,0
ci1714682,0,0,0
ci1714683,0,0,0
ci1714684,0,0,0
ci1714685,0,0,0
ci1714686,1,0,1
ci1714687,0,0,0
ci1714688,0,0,0
ci1714689,0,0,0
ci1714690,0,0,0
ci1714691,0,0,0
ci1714692,0,0,0
ci1714693,0,0,0
ci1714694,0,0,0
ci1714695,0,0,0
ci1714696,0,0,0
ci1714697,0,0,0
ci1714698,0,0,0
ci1714699,0,0,0
ci1714700,0,0,0
ci1714701,0,0,0
ci1714702,0,0,0
ci1714703,0,0,0
ci1714704,0,0,0
ci1714705,0,0,997
ci1714706,0,0,0
ci1714707,0,0,0
ci1714708,0,0,0
ci1714709,0,0,0
ci1714710,0,0,0
ci1714711,0,0,0
ci1714712,0,0,0
ci1714713,0,0,0
ci1714714,0,0,0
ci1714715,0,0,0
ci1714716,0,0,0
ci1714717,0,0,0
ci1714718,0,0,0
ci1714719,0,0,0
ci1714720,0,0,0
ci1714721,0,0,3
ci1714722,0,0,0
ci1714723,0,0,2
ci1714724,0,0,0
ci1714725,0,0,0
ci1714726,0,0,1
ci1714727,0,0,2
ci1714728,0,0,0
ci1714729,0,0,0
ci1714730,0,0,0
ci1714731,0,0,0
ci1714732,0,0,0
ci1714733,0,0,0
ci1714734,0,0,0
ci1714735,0,0,0
ci1714736,0,0,0
ci1714737,0,0,0
ci1714738,0,0,0
ci1714739,0,0,0
ci1714740,0,0,0
ci1714741,0,0,0
ci1714742,0,0,0
ci1714743,0,0,0
ci1714744,0,0,0
ci1714745,0,0,0
ci1714746,0,0,0
ci1714747,0,0,0
ci1714748,0,0,0
ci1714749,0,0,0
ci1714750,0,0,0
ci1714751,1,0,1
ci1714752,0,0,0
ci1714753,0,0,0
ci1714754,0,0,0
ci1714755,0,0,3
ci1714756,0,0,0
ci1714757,0,0,0
ci1714758,0,0,0
ci1714759,0,0,0
ci1714760,0,0,0
ci1714761,0,0,8
ci1714762,0,0,0
ci1714763,0,0,0
ci1714764,0,0,0
ci1714765,0,0,0
ci1714766,0,0,1
ci1714767,0,0,0
ci1714768,0,0,0
ci1714769,0,0,0
ci1714770,0,0,0
ci1714771,0,0,0
ci1714772,0,0,0
ci1714773,0,0,0
ci1714774,0,0,0
ci1714775,0,35,0
ci1714776,0,0,0
ci1714777,0,0,0
ci1714778,1,0,1
ci1714779,0,0,0
ci1714780,0,0,0
ci1714781,0,1,3
ci1714782,0,0,0
ci1714783,0,0,0
ci1714784,0,0,0
ci1714785,0,0,0
ci1714786,0,0,0
ci1714787,0,0,0
ci1714788,0,0,0
ci1714789,0,0,0
ci1714790,0,0,0
ci1714791,0,0,0
ci1714792,0,0,0
ci1714793,0,0,4
ci1714794,1,1,1
ci1714795,0,0,0
ci1714796,0,0,0
ci1714797,0,0,20
ci1714798,0,0,0
ci1714799,0,0,0
ci1714800,0,0,0
ci1714801,0,0,0
ci1714802,0,0,0
ci1714803,0,0,0
ci1714804,0,0,0
ci1714805,0,0,0
ci1714806,0,0,0
ci1714807,0,0,0
ci1714808,0,0,0
ci1714809,0,0,0
ci1714810,0,0,0
ci1714811,0,0,0
ci1714812,0,0,0
ci1714813,0,0,0
ci1714814,0,0,0
ci1714815,0,0,0
ci1714816,0,0,0
ci1714817,0,0,0
ci1714818,0,0,0
ci1714819,0,0,0
ci1714820,0,0,0
ci1714821,0,0,0
ci1714822,0,0,0
ci1714823,0,2,3
ci1714824,0,0,0
ci1714825,0,0,0
ci1714826,0,0,0
ci1714827,0,0,0
ci1714828,0,0,2
ci1714829,0,0,0
ci1714830,0,0,0
ci1714831,0,0,0
ci1714832,0,0,0
ci1714833,0,0,0
ci1714834,0,0,0
ci1714835,0,0,0
ci1714836,0,0,0
ci1714837,0,0,0
ci1714838,0,0,0
ci1714839,0,0,0
ci1714840,0,0,0
ci1714841,0,0,0
ci1714842,0,0,0
ci1714843,0,0,0
ci1714844,0,1,0
ci1714845,0,0,0
ci1714846,0,0,0
ci1714847,0,0,0
ci1714848,0,0,0
ci1714849,0,0,0
ci1714850,0,0,0
ci1714851,0,0,0
ci1714852,0,0,0
ci1714853,0,0,3
ci1714854,0,0,0
ci1714855,0,0,0
ci1714856,0,0,0
ci1714857,0,0,0
ci1714858,0,0,0
ci1714859,0,0,2
ci1714860,0,0,0
ci1714861,0,0,0
ci1714862,0,0,0
