id,Date,Fire Details,TFS,Location,Civilian Impact,Sprinkler Systems,Smoke Alarms,Fire Alarms,Damages
1695464,2018-10-19,fr1695464,F18112255,loc1695464,ci1695464,sp1695464,sa1695464,fa1695464,d1695464
1695465,2018-10-19,fr1695465,F18112419,loc1695465,ci1695465,sp1695465,sa1695465,fa1695465,d1695465
1695466,2018-10-22,fr1695466,F18113493,loc1695466,ci1695466,sp1695466,sa1695466,fa1695466,d1695466
1695467,2018-10-22,fr1695467,F18113513,loc1695467,ci1695467,sp1695467,sa1695467,fa1695467,d1695467
1695468,2018-10-22,fr1695468,F18113517,loc1695468,ci1695468,sp1695468,sa1695468,fa1695468,d1695468
1695469,2018-10-22,fr1695469,F18113546,loc1695469,ci1695469,sp1695469,sa1695469,fa1695469,d1695469
1695470,2018-10-22,fr1695470,F18113615,loc1695470,ci1695470,sp1695470,sa1695470,fa1695470,d1695470
1695471,2018-10-22,fr1695471,F18113641,loc1695471,ci1695471,sp1695471,sa1695471,fa1695471,d1695471
1695472,2018-10-22,fr1695472,F18113646,loc1695472,ci1695472,sp1695472,sa1695472,fa1695472,d1695472
1695473,2018-10-23,fr1695473,F18113678,loc1695473,ci1695473,sp1695473,sa1695473,fa1695473,d1695473
1695474,2018-10-23,fr1695474,F18113756,loc1695474,ci1695474,sp1695474,sa1695474,fa1695474,d1695474
1695475,2018-10-23,fr1695475,F18113919,loc1695475,ci1695475,sp1695475,sa1695475,fa1695475,d1695475
1695476,2018-10-23,fr1695476,F18113833,loc1695476,ci1695476,sp1695476,sa1695476,fa1695476,d1695476
1695477,2018-10-23,fr1695477,F18113842,loc1695477,ci1695477,sp1695477,sa1695477,fa1695477,d1695477
1695478,2018-10-23,fr1695478,F18113878,loc1695478,ci1695478,sp1695478,sa1695478,fa1695478,d1695478
1695479,2018-10-24,fr1695479,F18114151,loc1695479,ci1695479,sp1695479,sa1695479,fa1695479,d1695479
1695480,2018-10-27,fr1695480,F18115156,loc1695480,ci1695480,sp1695480,sa1695480,fa1695480,d1695480
1695481,2018-10-27,fr1695481,F18115184,loc1695481,ci1695481,sp1695481,sa1695481,fa1695481,d1695481
1695482,2018-10-27,fr1695482,F18115193,loc1695482,ci1695482,sp1695482,sa1695482,fa1695482,d1695482
1695483,2018-10-27,fr1695483,F18115205,loc1695483,ci1695483,sp1695483,sa1695483,fa1695483,d1695483
1695484,2018-10-27,fr1695484,F18115285,loc1695484,ci1695484,sp1695484,sa1695484,fa1695484,d1695484
1695485,2018-10-27,fr1695485,F18115287,loc1695485,ci1695485,sp1695485,sa1695485,fa1695485,d1695485
1695486,2018-10-27,fr1695486,F18115300,loc1695486,ci1695486,sp1695486,sa1695486,fa1695486,d1695486
1695487,2021-05-09,fr1695487,F21043349,loc1695487,ci1695487,sp1695487,sa1695487,fa1695487,d1695487
1695488,2021-05-09,fr1695488,F21043612,loc1695488,ci1695488,sp1695488,sa1695488,fa1695488,d1695488
1695489,2018-10-31,fr1695489,F18116598,loc1695489,ci1695489,sp1695489,sa1695489,fa1695489,d1695489
1695490,2018-10-31,fr1695490,F18116631,loc1695490,ci1695490,sp1695490,sa1695490,fa1695490,d1695490
1695491,2018-10-31,fr1695491,F18116779,loc1695491,ci1695491,sp1695491,sa1695491,fa1695491,d1695491
1695492,2018-10-31,fr1695492,F18116850,loc1695492,ci1695492,sp1695492,sa1695492,fa1695492,d1695492
1695493,2018-10-31,fr1695493,F18116911,loc1695493,ci1695493,sp1695493,sa1695493,fa1695493,d1695493
1695494,2018-11-02,fr1695494,F18117504,loc1695494,ci1695494,sp1695494,sa1695494,fa1695494,d1695494
1695495,2018-10-31,fr1695495,F18117001,loc1695495,ci1695495,sp1695495,sa1695495,fa1695495,d1695495
1695496,2018-11-01,fr1695496,F18117036,loc1695496,ci1695496,sp1695496,sa1695496,fa1695496,d1695496
1695497,2018-11-01,fr1695497,F18117086,loc1695497,ci1695497,sp1695497,sa1695497,fa1695497,d1695497
1695498,2018-11-01,fr1695498,F18117395,loc1695498,ci1695498,sp1695498,sa1695498,fa1695498,d1695498
1695499,2018-11-01,fr1695499,F18117448,loc1695499,ci1695499,sp1695499,sa1695499,fa1695499,d1695499
1695500,2018-11-02,fr1695500,F18117528,loc1695500,ci1695500,sp1695500,sa1695500,fa1695500,d1695500
1695501,2018-11-02,fr1695501,F18117565,loc1695501,ci1695501,sp1695501,sa1695501,fa1695501,d1695501
1695502,2021-05-09,fr1695502,F21043639,loc1695502,ci1695502,sp1695502,sa1695502,fa1695502,d1695502
1695503,2018-11-10,fr1695503,F18120635,loc1695503,ci1695503,sp1695503,sa1695503,fa1695503,d1695503
1695504,2018-11-10,fr1695504,F18120714,loc1695504,ci1695504,sp1695504,sa1695504,fa1695504,d1695504
1695505,2018-11-11,fr1695505,F18121104,loc1695505,ci1695505,sp1695505,sa1695505,fa1695505,d1695505
1695506,2018-11-11,fr1695506,F18120835,loc1695506,ci1695506,sp1695506,sa1695506,fa1695506,d1695506
1695507,2018-11-11,fr1695507,F18120889,loc1695507,ci1695507,sp1695507,sa1695507,fa1695507,d1695507
1695508,2018-11-11,fr1695508,F18120943,loc1695508,ci1695508,sp1695508,sa1695508,fa1695508,d1695508
1695509,2018-11-11,fr1695509,F18120996,loc1695509,ci1695509,sp1695509,sa1695509,fa1695509,d1695509
1695510,2018-11-11,fr1695510,F18120997,loc1695510,ci1695510,sp1695510,sa1695510,fa1695510,d1695510
1695511,2018-11-11,fr1695511,F18121017,loc1695511,ci1695511,sp1695511,sa1695511,fa1695511,d1695511
1695512,2018-11-11,fr1695512,F18121028,loc1695512,ci1695512,sp1695512,sa1695512,fa1695512,d1695512
1695513,2018-11-12,fr1695513,F18121150,loc1695513,ci1695513,sp1695513,sa1695513,fa1695513,d1695513
1695514,2018-11-12,fr1695514,F18121195,loc1695514,ci1695514,sp1695514,sa1695514,fa1695514,d1695514
1695515,2018-11-12,fr1695515,F18121201,loc1695515,ci1695515,sp1695515,sa1695515,fa1695515,d1695515
1695516,2018-11-14,fr1695516,F18122228,loc1695516,ci1695516,sp1695516,sa1695516,fa1695516,d1695516
1695517,2018-11-15,fr1695517,F18122238,loc1695517,ci1695517,sp1695517,sa1695517,fa1695517,d1695517
1695518,2018-11-15,fr1695518,F18122366,loc1695518,ci1695518,sp1695518,sa1695518,fa1695518,d1695518
1695519,2018-11-15,fr1695519,F18122447,loc1695519,ci1695519,sp1695519,sa1695519,fa1695519,d1695519
1695520,2018-11-15,fr1695520,F18122512,loc1695520,ci1695520,sp1695520,sa1695520,fa1695520,d1695520
1695521,2018-11-15,fr1695521,F18122532,loc1695521,ci1695521,sp1695521,sa1695521,fa1695521,d1695521
1695522,2018-11-15,fr1695522,F18122602,loc1695522,ci1695522,sp1695522,sa1695522,fa1695522,d1695522
1695523,2018-11-16,fr1695523,F18122705,loc1695523,ci1695523,sp1695523,sa1695523,fa1695523,d1695523
1695524,2018-11-16,fr1695524,F18122874,loc1695524,ci1695524,sp1695524,sa1695524,fa1695524,d1695524
1695525,2018-11-19,fr1695525,F18123754,loc1695525,ci1695525,sp1695525,sa1695525,fa1695525,d1695525
1695526,2018-11-19,fr1695526,F18123796,loc1695526,ci1695526,sp1695526,sa1695526,fa1695526,d1695526
1695527,2018-11-19,fr1695527,F18123818,loc1695527,ci1695527,sp1695527,sa1695527,fa1695527,d1695527
1695528,2018-11-19,fr1695528,F18123844,loc1695528,ci1695528,sp1695528,sa1695528,fa1695528,d1695528
1695529,2018-11-19,fr1695529,F18123862,loc1695529,ci1695529,sp1695529,sa1695529,fa1695529,d1695529
1695530,2018-11-20,fr1695530,F18124286,loc1695530,ci1695530,sp1695530,sa1695530,fa1695530,d1695530
1695531,2018-11-19,fr1695531,F18123919,loc1695531,ci1695531,sp1695531,sa1695531,fa1695531,d1695531
1695532,2018-11-19,fr1695532,F18124006,loc1695532,ci1695532,sp1695532,sa1695532,fa1695532,d1695532
1695533,2018-11-19,fr1695533,F18124092,loc1695533,ci1695533,sp1695533,sa1695533,fa1695533,d1695533
1695534,2018-11-20,fr1695534,F18124219,loc1695534,ci1695534,sp1695534,sa1695534,fa1695534,d1695534
1695535,2018-11-20,fr1695535,F18124241,loc1695535,ci1695535,sp1695535,sa1695535,fa1695535,d1695535
1695536,2021-06-10,fr1695536,F21056040,loc1695536,ci1695536,sp1695536,sa1695536,fa1695536,d1695536
1695537,2021-06-10,fr1695537,F21056051,loc1695537,ci1695537,sp1695537,sa1695537,fa1695537,d1695537
1695538,2018-11-23,fr1695538,F18125291,loc1695538,ci1695538,sp1695538,sa1695538,fa1695538,d1695538
1695539,2018-11-23,fr1695539,F18125336,loc1695539,ci1695539,sp1695539,sa1695539,fa1695539,d1695539
1695540,2018-11-23,fr1695540,F18125362,loc1695540,ci1695540,sp1695540,sa1695540,fa1695540,d1695540
1695541,2018-11-23,fr1695541,F18125417,loc1695541,ci1695541,sp1695541,sa1695541,fa1695541,d1695541
1695542,2018-11-23,fr1695542,F18125419,loc1695542,ci1695542,sp1695542,sa1695542,fa1695542,d1695542
1695543,2018-11-23,fr1695543,F18125447,loc1695543,ci1695543,sp1695543,sa1695543,fa1695543,d1695543
1695544,2018-11-23,fr1695544,F18125499,loc1695544,ci1695544,sp1695544,sa1695544,fa1695544,d1695544
1695545,2018-11-23,fr1695545,F18125559,loc1695545,ci1695545,sp1695545,sa1695545,fa1695545,d1695545
1695546,2018-11-23,fr1695546,F18125674,loc1695546,ci1695546,sp1695546,sa1695546,fa1695546,d1695546
1695547,2018-11-23,fr1695547,F18125683,loc1695547,ci1695547,sp1695547,sa1695547,fa1695547,d1695547
1695548,2018-11-24,fr1695548,F18125780,loc1695548,ci1695548,sp1695548,sa1695548,fa1695548,d1695548
1695549,2018-11-24,fr1695549,F18125791,loc1695549,ci1695549,sp1695549,sa1695549,fa1695549,d1695549
1695550,2018-11-24,fr1695550,F18125808,loc1695550,ci1695550,sp1695550,sa1695550,fa1695550,d1695550
1695551,2018-11-24,fr1695551,F18125810,loc1695551,ci1695551,sp1695551,sa1695551,fa1695551,d1695551
1695552,2018-11-24,fr1695552,F18125868,loc1695552,ci1695552,sp1695552,sa1695552,fa1695552,d1695552
1695553,2018-11-28,fr1695553,F18127244,loc1695553,ci1695553,sp1695553,sa1695553,fa1695553,d1695553
1695554,2018-11-28,fr1695554,F18127337,loc1695554,ci1695554,sp1695554,sa1695554,fa1695554,d1695554
1695555,2018-11-29,fr1695555,F18127659,loc1695555,ci1695555,sp1695555,sa1695555,fa1695555,d1695555
1695556,2018-11-30,fr1695556,F18128271,loc1695556,ci1695556,sp1695556,sa1695556,fa1695556,d1695556
1695557,2018-11-29,fr1695557,F18127723,loc1695557,ci1695557,sp1695557,sa1695557,fa1695557,d1695557
1695558,2018-11-29,fr1695558,F18127754,loc1695558,ci1695558,sp1695558,sa1695558,fa1695558,d1695558
1695559,2018-11-29,fr1695559,F18127758,loc1695559,ci1695559,sp1695559,sa1695559,fa1695559,d1695559
1695560,2018-11-29,fr1695560,F18127766,loc1695560,ci1695560,sp1695560,sa1695560,fa1695560,d1695560
1695561,2018-11-29,fr1695561,F18127912,loc1695561,ci1695561,sp1695561,sa1695561,fa1695561,d1695561
1695562,2018-11-30,fr1695562,F18128001,loc1695562,ci1695562,sp1695562,sa1695562,fa1695562,d1695562
1695563,2018-11-30,fr1695563,F18128006,loc1695563,ci1695563,sp1695563,sa1695563,fa1695563,d1695563
1695564,2018-11-30,fr1695564,F18128049,loc1695564,ci1695564,sp1695564,sa1695564,fa1695564,d1695564
1695565,2018-11-30,fr1695565,F18128077,loc1695565,ci1695565,sp1695565,sa1695565,fa1695565,d1695565
1695566,2018-11-30,fr1695566,F18128215,loc1695566,ci1695566,sp1695566,sa1695566,fa1695566,d1695566
1695567,2018-11-30,fr1695567,F18128249,loc1695567,ci1695567,sp1695567,sa1695567,fa1695567,d1695567
1695568,2018-12-01,fr1695568,F18128341,loc1695568,ci1695568,sp1695568,sa1695568,fa1695568,d1695568
1695569,2021-04-08,fr1695569,F21032017,loc1695569,ci1695569,sp1695569,sa1695569,fa1695569,d1695569
1695570,2021-04-08,fr1695570,F21032039,loc1695570,ci1695570,sp1695570,sa1695570,fa1695570,d1695570
1695571,2018-12-04,fr1695571,F18129636,loc1695571,ci1695571,sp1695571,sa1695571,fa1695571,d1695571
1695572,2018-12-04,fr1695572,F18129670,loc1695572,ci1695572,sp1695572,sa1695572,fa1695572,d1695572
1695573,2018-12-04,fr1695573,F18129702,loc1695573,ci1695573,sp1695573,sa1695573,fa1695573,d1695573
1695574,2018-12-04,fr1695574,F18129742,loc1695574,ci1695574,sp1695574,sa1695574,fa1695574,d1695574
1695575,2018-12-04,fr1695575,F18129747,loc1695575,ci1695575,sp1695575,sa1695575,fa1695575,d1695575
1695576,2018-12-05,fr1695576,F18129984,loc1695576,ci1695576,sp1695576,sa1695576,fa1695576,d1695576
1695577,2018-12-05,fr1695577,F18129986,loc1695577,ci1695577,sp1695577,sa1695577,fa1695577,d1695577
1695578,2018-12-05,fr1695578,F18130015,loc1695578,ci1695578,sp1695578,sa1695578,fa1695578,d1695578
1695579,2018-12-05,fr1695579,F18130054,loc1695579,ci1695579,sp1695579,sa1695579,fa1695579,d1695579
1695580,2018-12-05,fr1695580,F18130091,loc1695580,ci1695580,sp1695580,sa1695580,fa1695580,d1695580
1695581,2018-12-05,fr1695581,F18130101,loc1695581,ci1695581,sp1695581,sa1695581,fa1695581,d1695581
1695582,2018-12-06,fr1695582,F18130198,loc1695582,ci1695582,sp1695582,sa1695582,fa1695582,d1695582
1695583,2018-12-08,fr1695583,F18131060,loc1695583,ci1695583,sp1695583,sa1695583,fa1695583,d1695583
1695584,2018-12-09,fr1695584,F18131259,loc1695584,ci1695584,sp1695584,sa1695584,fa1695584,d1695584
1695585,2018-12-09,fr1695585,F18131368,loc1695585,ci1695585,sp1695585,sa1695585,fa1695585,d1695585
1695586,2018-12-09,fr1695586,F18131387,loc1695586,ci1695586,sp1695586,sa1695586,fa1695586,d1695586
1695587,2018-12-09,fr1695587,F18131407,loc1695587,ci1695587,sp1695587,sa1695587,fa1695587,d1695587
1695588,2018-12-09,fr1695588,F18131418,loc1695588,ci1695588,sp1695588,sa1695588,fa1695588,d1695588
1695589,2018-12-09,fr1695589,F18131421,loc1695589,ci1695589,sp1695589,sa1695589,fa1695589,d1695589
1695590,2018-12-09,fr1695590,F18131449,loc1695590,ci1695590,sp1695590,sa1695590,fa1695590,d1695590
1695591,2018-12-10,fr1695591,F18131714,loc1695591,ci1695591,sp1695591,sa1695591,fa1695591,d1695591
1695592,2018-12-11,fr1695592,F18131997,loc1695592,ci1695592,sp1695592,sa1695592,fa1695592,d1695592
1695593,2018-12-14,fr1695593,F18132918,loc1695593,ci1695593,sp1695593,sa1695593,fa1695593,d1695593
1695594,2018-12-14,fr1695594,F18132958,loc1695594,ci1695594,sp1695594,sa1695594,fa1695594,d1695594
1695595,2018-12-14,fr1695595,F18133082,loc1695595,ci1695595,sp1695595,sa1695595,fa1695595,d1695595
1695596,2018-12-14,fr1695596,F18133131,loc1695596,ci1695596,sp1695596,sa1695596,fa1695596,d1695596
1695597,2018-12-14,fr1695597,F18133143,loc1695597,ci1695597,sp1695597,sa1695597,fa1695597,d1695597
1695598,2018-12-14,fr1695598,F18133197,loc1695598,ci1695598,sp1695598,sa1695598,fa1695598,d1695598
1695599,2018-12-15,fr1695599,F18133306,loc1695599,ci1695599,sp1695599,sa1695599,fa1695599,d1695599
1695600,2018-12-15,fr1695600,F18133307,loc1695600,ci1695600,sp1695600,sa1695600,fa1695600,d1695600
1695601,2018-12-15,fr1695601,F18133317,loc1695601,ci1695601,sp1695601,sa1695601,fa1695601,d1695601
1695602,2018-12-21,fr1695602,F18135551,loc1695602,ci1695602,sp1695602,sa1695602,fa1695602,d1695602
1695603,2018-12-21,fr1695603,F18135830,loc1695603,ci1695603,sp1695603,sa1695603,fa1695603,d1695603
1695604,2018-12-22,fr1695604,F18135880,loc1695604,ci1695604,sp1695604,sa1695604,fa1695604,d1695604
1695605,2018-12-22,fr1695605,F18136029,loc1695605,ci1695605,sp1695605,sa1695605,fa1695605,d1695605
1695606,2018-12-23,fr1695606,F18136328,loc1695606,ci1695606,sp1695606,sa1695606,fa1695606,d1695606
1695607,2018-12-22,fr1695607,F18135898,loc1695607,ci1695607,sp1695607,sa1695607,fa1695607,d1695607
1695608,2018-12-22,fr1695608,F18135899,loc1695608,ci1695608,sp1695608,sa1695608,fa1695608,d1695608
1695609,2018-12-22,fr1695609,F18135903,loc1695609,ci1695609,sp1695609,sa1695609,fa1695609,d1695609
1695610,2018-12-25,fr1695610,F18136970,loc1695610,ci1695610,sp1695610,sa1695610,fa1695610,d1695610
1695611,2018-12-25,fr1695611,F18136973,loc1695611,ci1695611,sp1695611,sa1695611,fa1695611,d1695611
1695612,2018-12-25,fr1695612,F18137080,loc1695612,ci1695612,sp1695612,sa1695612,fa1695612,d1695612
1695613,2018-12-27,fr1695613,F18137708,loc1695613,ci1695613,sp1695613,sa1695613,fa1695613,d1695613
1695614,2018-12-25,fr1695614,F18137145,loc1695614,ci1695614,sp1695614,sa1695614,fa1695614,d1695614
1695615,2018-12-25,fr1695615,F18137151,loc1695615,ci1695615,sp1695615,sa1695615,fa1695615,d1695615
1695616,2018-12-25,fr1695616,F18137169,loc1695616,ci1695616,sp1695616,sa1695616,fa1695616,d1695616
1695617,2018-12-25,fr1695617,F18137218,loc1695617,ci1695617,sp1695617,sa1695617,fa1695617,d1695617
1695618,2018-12-25,fr1695618,F18137234,loc1695618,ci1695618,sp1695618,sa1695618,fa1695618,d1695618
1695619,2018-12-26,fr1695619,F18137274,loc1695619,ci1695619,sp1695619,sa1695619,fa1695619,d1695619
1695620,2018-12-26,fr1695620,F18137280,loc1695620,ci1695620,sp1695620,sa1695620,fa1695620,d1695620
1695621,2018-12-26,fr1695621,F18137486,loc1695621,ci1695621,sp1695621,sa1695621,fa1695621,d1695621
1695622,2018-12-30,fr1695622,F18138741,loc1695622,ci1695622,sp1695622,sa1695622,fa1695622,d1695622
1695623,2018-12-31,fr1695623,F18138921,loc1695623,ci1695623,sp1695623,sa1695623,fa1695623,d1695623
1695624,2018-12-31,fr1695624,F18138988,loc1695624,ci1695624,sp1695624,sa1695624,fa1695624,d1695624
1695625,2018-12-31,fr1695625,F18139212,loc1695625,ci1695625,sp1695625,sa1695625,fa1695625,d1695625
1695626,2018-03-26,fr1695626,F18030620,loc1695626,ci1695626,sp1695626,sa1695626,fa1695626,d1695626
1695627,2018-03-12,fr1695627,F18026148,loc1695627,ci1695627,sp1695627,sa1695627,fa1695627,d1695627
1695628,2019-01-04,fr1695628,F19001319,loc1695628,ci1695628,sp1695628,sa1695628,fa1695628,d1695628
1695629,2019-01-04,fr1695629,F19001330,loc1695629,ci1695629,sp1695629,sa1695629,fa1695629,d1695629
1695630,2019-01-04,fr1695630,F19001374,loc1695630,ci1695630,sp1695630,sa1695630,fa1695630,d1695630
1695631,2019-01-04,fr1695631,F19001384,loc1695631,ci1695631,sp1695631,sa1695631,fa1695631,d1695631
1695632,2019-01-05,fr1695632,F19001388,loc1695632,ci1695632,sp1695632,sa1695632,fa1695632,d1695632
1695633,2019-01-05,fr1695633,F19001431,loc1695633,ci1695633,sp1695633,sa1695633,fa1695633,d1695633
1695634,2019-01-09,fr1695634,F19002835,loc1695634,ci1695634,sp1695634,sa1695634,fa1695634,d1695634
1695635,2019-01-08,fr1695635,F19002436,loc1695635,ci1695635,sp1695635,sa1695635,fa1695635,d1695635
1695636,2019-01-08,fr1695636,F19002571,loc1695636,ci1695636,sp1695636,sa1695636,fa1695636,d1695636
1695637,2019-01-08,fr1695637,F19002580,loc1695637,ci1695637,sp1695637,sa1695637,fa1695637,d1695637
1695638,2019-01-08,fr1695638,F19002785,loc1695638,ci1695638,sp1695638,sa1695638,fa1695638,d1695638
1695639,2019-01-09,fr1695639,F19002890,loc1695639,ci1695639,sp1695639,sa1695639,fa1695639,d1695639
1695640,2019-01-09,fr1695640,F19002972,loc1695640,ci1695640,sp1695640,sa1695640,fa1695640,d1695640
1695641,2019-01-09,fr1695641,F19002990,loc1695641,ci1695641,sp1695641,sa1695641,fa1695641,d1695641
1695642,2019-01-10,fr1695642,F19003257,loc1695642,ci1695642,sp1695642,sa1695642,fa1695642,d1695642
1695643,2019-01-10,fr1695643,F19003307,loc1695643,ci1695643,sp1695643,sa1695643,fa1695643,d1695643
1695644,2019-01-10,fr1695644,F19003333,loc1695644,ci1695644,sp1695644,sa1695644,fa1695644,d1695644
1695645,2019-01-12,fr1695645,F19003983,loc1695645,ci1695645,sp1695645,sa1695645,fa1695645,d1695645
1695646,2019-01-12,fr1695646,F19004005,loc1695646,ci1695646,sp1695646,sa1695646,fa1695646,d1695646
1695647,2019-01-12,fr1695647,F19004045,loc1695647,ci1695647,sp1695647,sa1695647,fa1695647,d1695647
1695648,2019-01-12,fr1695648,F19004047,loc1695648,ci1695648,sp1695648,sa1695648,fa1695648,d1695648
1695649,2019-01-12,fr1695649,F19004079,loc1695649,ci1695649,sp1695649,sa1695649,fa1695649,d1695649
1695650,2019-01-12,fr1695650,F19004136,loc1695650,ci1695650,sp1695650,sa1695650,fa1695650,d1695650
1695651,2019-01-12,fr1695651,F19004168,loc1695651,ci1695651,sp1695651,sa1695651,fa1695651,d1695651
1695652,2019-01-12,fr1695652,F19004191,loc1695652,ci1695652,sp1695652,sa1695652,fa1695652,d1695652
1695653,2019-01-12,fr1695653,F19004205,loc1695653,ci1695653,sp1695653,sa1695653,fa1695653,d1695653
1695654,2019-01-16,fr1695654,F19005271,loc1695654,ci1695654,sp1695654,sa1695654,fa1695654,d1695654
1695655,2019-01-16,fr1695655,F19005338,loc1695655,ci1695655,sp1695655,sa1695655,fa1695655,d1695655
1695656,2019-01-16,fr1695656,F19005384,loc1695656,ci1695656,sp1695656,sa1695656,fa1695656,d1695656
1695657,2019-01-17,fr1695657,F19005629,loc1695657,ci1695657,sp1695657,sa1695657,fa1695657,d1695657
1695658,2019-01-17,fr1695658,F19005701,loc1695658,ci1695658,sp1695658,sa1695658,fa1695658,d1695658
1695659,2019-01-16,fr1695659,F19005550,loc1695659,ci1695659,sp1695659,sa1695659,fa1695659,d1695659
1695660,2019-01-17,fr1695660,F19005627,loc1695660,ci1695660,sp1695660,sa1695660,fa1695660,d1695660
1695661,2019-01-17,fr1695661,F19005633,loc1695661,ci1695661,sp1695661,sa1695661,fa1695661,d1695661
1695662,2019-01-17,fr1695662,F19005658,loc1695662,ci1695662,sp1695662,sa1695662,fa1695662,d1695662
1695663,2019-01-17,fr1695663,F19005721,loc1695663,ci1695663,sp1695663,sa1695663,fa1695663,d1695663
1695664,2019-01-18,fr1695664,F19005935,loc1695664,ci1695664,sp1695664,sa1695664,fa1695664,d1695664
1695665,2019-01-18,fr1695665,F19006152,loc1695665,ci1695665,sp1695665,sa1695665,fa1695665,d1695665
1695666,2019-01-19,fr1695666,F19006564,loc1695666,ci1695666,sp1695666,sa1695666,fa1695666,d1695666
1695667,2019-01-20,fr1695667,F19007072,loc1695667,ci1695667,sp1695667,sa1695667,fa1695667,d1695667
1695668,2019-01-21,fr1695668,F19007127,loc1695668,ci1695668,sp1695668,sa1695668,fa1695668,d1695668
1695669,2019-01-21,fr1695669,F19007424,loc1695669,ci1695669,sp1695669,sa1695669,fa1695669,d1695669
1695670,2019-01-21,fr1695670,F19007446,loc1695670,ci1695670,sp1695670,sa1695670,fa1695670,d1695670
1695671,2019-01-21,fr1695671,F19007533,loc1695671,ci1695671,sp1695671,sa1695671,fa1695671,d1695671
1695672,2019-01-22,fr1695672,F19007798,loc1695672,ci1695672,sp1695672,sa1695672,fa1695672,d1695672
1695673,2019-01-22,fr1695673,F19007807,loc1695673,ci1695673,sp1695673,sa1695673,fa1695673,d1695673
1695674,2019-01-22,fr1695674,F19007808,loc1695674,ci1695674,sp1695674,sa1695674,fa1695674,d1695674
1695675,2019-01-22,fr1695675,F19007853,loc1695675,ci1695675,sp1695675,sa1695675,fa1695675,d1695675
1695676,2019-01-22,fr1695676,F19007857,loc1695676,ci1695676,sp1695676,sa1695676,fa1695676,d1695676
1695677,2019-01-25,fr1695677,F19009561,loc1695677,ci1695677,sp1695677,sa1695677,fa1695677,d1695677
1695678,2019-01-24,fr1695678,F19009279,loc1695678,ci1695678,sp1695678,sa1695678,fa1695678,d1695678
1695679,2019-01-24,fr1695679,F19009308,loc1695679,ci1695679,sp1695679,sa1695679,fa1695679,d1695679
