id,sp_operation,sp_presence
sp1701802,1,1
sp1701803,,
sp1701804,,
sp1701805,,
sp1701806,,
sp1701807,,
sp1701808,,
sp1701809,2,3
sp1701810,8,3
sp1701811,,
sp1701812,1,1
sp1701813,8,3
sp1701814,8,3
sp1701815,8,3
sp1701816,8,9
sp1701817,,
sp1701818,,
sp1701819,,
sp1701820,,
sp1701821,,
sp1701822,,
sp1701823,,
sp1701824,,
sp1701825,,
sp1701826,,
sp1701827,1,1
sp1701828,8,9
sp1701829,3,9
sp1701830,8,3
sp1701831,9,2
sp1701832,,
sp1701833,,
sp1701834,,
sp1701835,8,3
sp1701836,2,9
sp1701837,,
sp1701838,,
sp1701839,,
sp1701840,,
sp1701841,8,9
sp1701842,,
sp1701843,5,9
sp1701844,8,3
sp1701845,8,3
sp1701846,8,9
sp1701847,,
sp1701848,1,1
sp1701849,2,1
sp1701850,,
sp1701851,8,3
sp1701852,2,2
sp1701853,3,9
sp1701854,8,9
sp1701855,9,2
sp1701856,8,3
sp1701857,8,3
sp1701858,8,3
sp1701859,8,3
sp1701860,8,3
sp1701861,8,3
sp1701862,8,3
sp1701863,8,3
sp1701864,,
sp1701865,8,3
sp1701866,,
sp1701867,,
sp1701868,,
sp1701869,,
sp1701870,,
sp1701871,,
sp1701872,,
sp1701873,,
sp1701874,8,3
sp1701875,,
sp1701876,,
sp1701877,,
sp1701878,,
sp1701879,,
sp1701880,,
sp1701881,,
sp1701882,,
sp1701883,8,3
sp1701884,8,3
sp1701885,2,1
sp1701886,8,3
sp1701887,8,9
sp1701888,8,3
sp1701889,,
sp1701890,8,9
sp1701891,8,3
sp1701892,5,9
sp1701893,8,3
sp1701894,2,1
sp1701895,3,1
sp1701896,1,1
sp1701897,,
sp1701898,9,9
sp1701899,2,2
sp1701900,2,1
sp1701901,8,3
sp1701902,8,3
sp1701903,2,1
sp1701904,3,1
sp1701905,8,3
sp1701906,2,9
sp1701907,8,3
sp1701908,1,1
sp1701909,1,1
sp1701910,8,3
sp1701911,2,2
sp1701912,8,3
sp1701913,,
sp1701914,8,3
sp1701915,8,3
sp1701916,8,3
sp1701917,,
sp1701918,,
sp1701919,8,3
sp1701920,,
sp1701921,,
sp1701922,,
sp1701923,,
sp1701924,,
sp1701925,,
sp1701926,,
sp1701927,8,3
sp1701928,8,3
sp1701929,8,3
sp1701930,,
sp1701931,8,3
sp1701932,8,3
sp1701933,8,3
sp1701934,4,1
sp1701935,8,3
sp1701936,3,9
sp1701937,2,2
sp1701938,2,3
sp1701939,9,9
sp1701940,8,3
sp1701941,8,3
sp1701942,,
sp1701943,8,3
sp1701944,8,3
sp1701945,8,3
sp1701946,8,3
sp1701947,9,9
sp1701948,8,3
sp1701949,,
sp1701950,9,9
sp1701951,8,3
sp1701952,8,3
sp1701953,8,3
sp1701954,2,1
sp1701955,8,3
sp1701956,8,3
sp1701957,8,3
sp1701958,8,3
sp1701959,9,9
sp1701960,8,3
sp1701961,8,3
sp1701962,2,2
sp1701963,2,1
sp1701964,8,3
sp1701965,8,3
sp1701966,,
sp1701967,8,3
sp1701968,,
sp1701969,,
sp1701970,,
sp1701971,,
sp1701972,,
sp1701973,8,3
sp1701974,,
sp1701975,,
sp1701976,,
sp1701977,,
sp1701978,,
sp1701979,,
sp1701980,,
sp1701981,9,9
sp1701982,8,3
sp1701983,,
sp1701984,,
sp1701985,,
sp1701986,8,3
sp1701987,,
sp1701988,,
sp1701989,,
sp1701990,8,3
sp1701991,1,1
sp1701992,8,3
sp1701993,8,3
sp1701994,2,9
sp1701995,8,9
sp1701996,8,9
sp1701997,,
sp1701998,,
sp1701999,8,3
sp1702000,,
sp1702001,,
sp1702002,,
sp1702003,,
sp1702004,,
sp1702005,,
sp1702006,,
sp1702007,,
sp1702008,,
sp1702009,,
sp1702010,8,3
sp1702011,8,3
sp1702012,2,1
sp1702013,,
sp1702014,,
sp1702015,,
sp1702016,8,3
sp1702017,,
sp1702018,,
sp1702019,8,3
sp1702020,8,3
sp1702021,8,3
sp1702022,2,2
sp1702023,,
sp1702024,8,3
sp1702025,8,3
sp1702026,9,9
sp1702027,8,3
sp1702028,,
sp1702029,8,3
sp1702030,8,3
sp1702031,8,3
sp1702032,8,3
sp1702033,8,3
sp1702034,,
sp1702035,2,2
sp1702036,8,3
sp1702037,,
sp1702038,,
sp1702039,8,3
sp1702040,,
sp1702041,,
sp1702042,8,3
sp1702043,8,3
sp1702044,,
sp1702045,8,3
sp1702046,,
sp1702047,8,3
sp1702048,,
sp1702049,8,3
sp1702050,8,3
sp1702051,,
sp1702052,,
sp1702053,8,3
sp1702054,,
sp1702055,,
sp1702056,,
sp1702057,,
sp1702058,,
sp1702059,,
sp1702060,,
sp1702061,,
sp1702062,8,3
sp1702063,3,1
sp1702064,,
sp1702065,8,3
sp1702066,8,3
sp1702067,8,3
sp1702068,3,1
sp1702069,8,3
sp1702070,8,3
sp1702071,2,2
sp1702072,,
sp1702073,2,1
sp1702074,8,3
sp1702075,2,2
sp1702076,8,3
sp1702077,8,3
sp1702078,8,3
sp1702079,8,3
sp1702080,8,9
sp1702081,8,3
sp1702082,,
sp1702083,8,3
sp1702084,8,3
sp1702085,3,1
sp1702086,8,3
sp1702087,1,1
sp1702088,8,3
sp1702089,8,3
sp1702090,,
sp1702091,,
sp1702092,,
sp1702093,,
sp1702094,,
sp1702095,,
sp1702096,,
sp1702097,,
sp1702098,,
sp1702099,,
sp1702100,8,3
sp1702101,2,1
sp1702102,8,3
sp1702103,8,9
sp1702104,8,3
sp1702105,8,3
sp1702106,8,3
sp1702107,,
sp1702108,3,1
sp1702109,,
sp1702110,8,3
sp1702111,2,2
sp1702112,,
sp1702113,9,9
sp1702114,3,1
sp1702115,,
sp1702116,2,3
sp1702117,8,3
sp1702118,8,3
sp1702119,8,3
sp1702120,,
sp1702121,8,3
sp1702122,8,3
sp1702123,8,3
sp1702124,2,3
sp1702125,8,3
sp1702126,9,9
sp1702127,8,3
sp1702128,8,3
sp1702129,8,3
sp1702130,1,1
sp1702131,,
sp1702132,,
sp1702133,2,9
sp1702134,8,3
sp1702135,8,3
sp1702136,8,3
sp1702137,,
sp1702138,,
sp1702139,,
sp1702140,,
sp1702141,9,9
sp1702142,,
sp1702143,2,9
sp1702144,8,3
sp1702145,8,3
sp1702146,8,3
sp1702147,8,3
sp1702148,8,3
sp1702149,8,3
sp1702150,8,3
sp1702151,8,3
sp1702152,,
sp1702153,8,3
sp1702154,8,3
sp1702155,9,9
sp1702156,,
sp1702157,,
sp1702158,,
sp1702159,,
sp1702160,,
sp1702161,,
sp1702162,,
sp1702163,8,3
sp1702164,9,9
sp1702165,8,3
sp1702166,8,3
sp1702167,1,2
sp1702168,8,3
sp1702169,8,3
sp1702170,1,1
sp1702171,3,1
sp1702172,8,3
sp1702173,,
sp1702174,1,2
sp1702175,,
sp1702176,8,3
sp1702177,,
sp1702178,8,3
sp1702179,8,3
sp1702180,2,1
sp1702181,8,9
sp1702182,,
sp1702183,,
sp1702184,,
sp1702185,,
sp1702186,,
sp1702187,,
sp1702188,,
sp1702189,,
sp1702190,8,3
sp1702191,8,3
sp1702192,8,3
sp1702193,3,1
sp1702194,8,3
sp1702195,3,1
sp1702196,8,3
sp1702197,8,3
sp1702198,,
sp1702199,8,3
sp1702200,,
sp1702201,,
sp1702202,,
sp1702203,2,2
sp1702204,8,3
sp1702205,,
sp1702206,8,3
sp1702207,2,9
sp1702208,8,3
sp1702209,,
sp1702210,3,1
sp1702211,8,3
sp1702212,3,9
sp1702213,3,1
sp1702214,8,3
sp1702215,3,1
sp1702216,1,1
sp1702217,3,1
sp1702218,8,3
sp1702219,8,3
sp1702220,3,1
sp1702221,8,3
sp1702222,8,3
sp1702223,1,1
sp1702224,8,3
sp1702225,8,3
sp1702226,2,2
sp1702227,8,3
sp1702228,,
sp1702229,8,3
sp1702230,8,3
sp1702231,9,9
sp1702232,,
sp1702233,,
sp1702234,8,3
sp1702235,3,1
sp1702236,3,1
sp1702237,1,1
sp1702238,2,2
sp1702239,,
sp1702240,,
sp1702241,,
sp1702242,8,3
sp1702243,,
sp1702244,8,9
sp1702245,,
sp1702246,,
sp1702247,8,9
sp1702248,3,9
sp1702249,8,3
sp1702250,,
sp1702251,,
sp1702252,,
sp1702253,8,3
sp1702254,,
sp1702255,,
sp1702256,,
sp1702257,,
sp1702258,,
sp1702259,,
sp1702260,,
sp1702261,,
sp1702262,,
sp1702263,,
sp1702264,,
sp1702265,8,3
sp1702266,2,9
sp1702267,,
sp1702268,,
sp1702269,,
sp1702270,2,2
sp1702271,4,3
sp1702272,4,3
sp1702273,8,3
sp1702274,5,9
sp1702275,8,3
sp1702276,9,9
sp1702277,,
sp1702278,2,9
sp1702279,,
sp1702280,8,3
sp1702281,8,3
sp1702282,8,3
sp1702283,8,3
sp1702284,8,3
sp1702285,,
sp1702286,,
sp1702287,,
sp1702288,8,3
sp1702289,8,3
sp1702290,8,3
sp1702291,8,3
sp1702292,3,1
sp1702293,8,3
sp1702294,2,2
sp1702295,8,3
sp1702296,9,9
sp1702297,8,9
sp1702298,,
sp1702299,2,1
sp1702300,8,3
sp1702301,3,1
sp1702302,2,2
sp1702303,,
sp1702304,,
sp1702305,3,1
sp1702306,8,9
sp1702307,3,2
sp1702308,8,3
sp1702309,2,9
sp1702310,1,1
sp1702311,2,1
sp1702312,8,3
sp1702313,8,3
sp1702314,8,3
sp1702315,,
sp1702316,8,3
sp1702317,,
sp1702318,8,3
sp1702319,8,3
sp1702320,8,3
sp1702321,,
sp1702322,,
sp1702323,,
sp1702324,,
sp1702325,,
sp1702326,,
sp1702327,,
sp1702328,,
sp1702329,,
sp1702330,,
sp1702331,,
sp1702332,,
sp1702333,,
sp1702334,,
sp1702335,,
sp1702336,8,3
sp1702337,,
sp1702338,,
sp1702339,,
sp1702340,,
sp1702341,,
sp1702342,8,3
sp1702343,8,3
sp1702344,1,1
sp1702345,1,2
sp1702346,8,3
sp1702347,8,3
sp1702348,8,3
sp1702349,8,9
sp1702350,8,3
sp1702351,2,2
sp1702352,2,9
sp1702353,8,3
sp1702354,8,3
sp1702355,9,9
sp1702356,8,3
sp1702357,8,3
sp1702358,8,3
sp1702359,1,1
sp1702360,8,3
sp1702361,9,9
sp1702362,8,3
sp1702363,,
sp1702364,2,9
sp1702365,8,3
sp1702366,,
sp1702367,9,9
sp1702368,8,3
sp1702369,,
sp1702370,8,3
sp1702371,2,1
sp1702372,,
sp1702373,8,3
sp1702374,3,1
sp1702375,8,3
sp1702376,8,3
sp1702377,2,2
sp1702378,2,2
sp1702379,,
sp1702380,8,3
sp1702381,3,9
sp1702382,8,3
sp1702383,8,3
sp1702384,1,1
sp1702385,8,3
sp1702386,,
sp1702387,,
sp1702388,,
sp1702389,,
sp1702390,,
sp1702391,,
sp1702392,,
sp1702393,,
sp1702394,,
sp1702395,,
sp1702396,8,3
sp1702397,8,3
sp1702398,,
sp1702399,,
sp1702400,8,3
sp1702401,,
sp1702402,,
sp1702403,8,3
sp1702404,8,3
sp1702405,9,9
sp1702406,1,2
sp1702407,,
sp1702408,,
sp1702409,,
sp1702410,8,3
sp1702411,8,9
sp1702412,8,9
sp1702413,,
sp1702414,8,3
sp1702415,2,2
sp1702416,,
sp1702417,,
sp1702418,8,3
sp1702419,,
sp1702420,,
sp1702421,8,3
sp1702422,,
sp1702423,,
sp1702424,,
sp1702425,,
sp1702426,,
sp1702427,,
sp1702428,8,3
sp1702429,8,3
sp1702430,8,3
sp1702431,,
sp1702432,,
sp1702433,,
sp1702434,,
sp1702435,,
sp1702436,,
sp1702437,8,3
sp1702438,,
sp1702439,8,3
sp1702440,,
sp1702441,8,3
sp1702442,8,3
sp1702443,8,3
sp1702444,8,3
sp1702445,,
sp1702446,8,3
sp1702447,,
sp1702448,,
sp1702449,,
sp1702450,8,3
sp1702451,8,9
sp1702452,,
sp1702453,8,3
sp1702454,8,3
sp1702455,8,3
sp1702456,8,3
sp1702457,3,9
sp1702458,,
sp1702459,8,3
sp1702460,,
sp1702461,8,9
sp1702462,2,1
sp1702463,8,3
sp1702464,8,3
sp1702465,8,3
sp1702466,8,3
sp1702467,2,2
sp1702468,,
sp1702469,8,3
sp1702470,,
sp1702471,8,3
sp1702472,,
sp1702473,,
sp1702474,,
sp1702475,8,3
sp1702476,,
sp1702477,8,3
sp1702478,8,3
sp1702479,8,3
sp1702480,,
sp1702481,,
sp1702482,,
sp1702483,2,2
sp1702484,,
sp1702485,,
sp1702486,,
sp1702487,,
sp1702488,8,3
sp1702489,8,3
sp1702490,2,1
sp1702491,2,2
sp1702492,8,3
sp1702493,8,3
sp1702494,8,3
sp1702495,2,2
sp1702496,8,3
sp1702497,8,3
sp1702498,8,3
sp1702499,2,1
sp1702500,,
sp1702501,8,3
sp1702502,1,1
sp1702503,,
sp1702504,,
sp1702505,8,3
sp1702506,2,9
sp1702507,8,3
sp1702508,8,9
sp1702509,8,3
sp1702510,,
sp1702511,8,3
sp1702512,1,1
sp1702513,8,3
sp1702514,8,9
sp1702515,8,3
sp1702516,9,9
sp1702517,8,3
sp1702518,,
sp1702519,,
sp1702520,8,3
sp1702521,3,1
sp1702522,,
sp1702523,,
sp1702524,,
sp1702525,8,3
sp1702526,,
sp1702527,,
sp1702528,,
sp1702529,,
sp1702530,8,9
sp1702531,,
sp1702532,,
sp1702533,,
sp1702534,,
sp1702535,,
sp1702536,3,9
sp1702537,8,9
sp1702538,8,3
sp1702539,8,3
sp1702540,8,3
sp1702541,8,3
sp1702542,1,1
sp1702543,,
sp1702544,1,1
sp1702545,,
sp1702546,9,9
sp1702547,3,1
sp1702548,8,3
sp1702549,8,3
sp1702550,2,2
sp1702551,8,3
sp1702552,1,1
sp1702553,,
sp1702554,,
sp1702555,8,3
sp1702556,8,3
sp1702557,8,9
sp1702558,2,1
sp1702559,5,2
sp1702560,,
sp1702561,,
sp1702562,,
sp1702563,,
sp1702564,,
sp1702565,,
sp1702566,,
sp1702567,,
sp1702568,8,3
sp1702569,,
sp1702570,,
sp1702571,,
sp1702572,,
sp1702573,,
sp1702574,,
sp1702575,,
sp1702576,,
sp1702577,,
sp1702578,,
sp1702579,3,1
sp1702580,,
sp1702581,,
sp1702582,,
sp1702583,,
sp1702584,,
sp1702585,8,3
sp1702586,8,3
sp1702587,8,3
sp1702588,,
sp1702589,,
sp1702590,,
sp1702591,,
sp1702592,,
sp1702593,,
sp1702594,,
sp1702595,,
sp1702596,,
sp1702597,8,3
sp1702598,2,2
sp1702599,8,3
sp1702600,,
sp1702601,,
sp1702602,,
sp1702603,,
sp1702604,2,9
sp1702605,8,3
sp1702606,2,2
sp1702607,8,3
sp1702608,8,3
sp1702609,8,3
sp1702610,,
sp1702611,,
sp1702612,9,9
sp1702613,,
sp1702614,,
sp1702615,8,3
sp1702616,,
sp1702617,,
sp1702618,,
sp1702619,,
sp1702620,2,1
sp1702621,,
sp1702622,8,9
sp1702623,,
sp1702624,,
sp1702625,,
sp1702626,,
sp1702627,,
sp1702628,8,3
sp1702629,8,3
sp1702630,1,1
sp1702631,8,3
sp1702632,9,9
sp1702633,2,1
sp1702634,,
sp1702635,8,3
sp1702636,8,3
sp1702637,1,2
sp1702638,8,3
sp1702639,3,1
sp1702640,8,3
sp1702641,8,3
sp1702642,8,3
sp1702643,8,3
sp1702644,,
sp1702645,,
sp1702646,,
sp1702647,8,3
sp1702648,,
sp1702649,8,3
sp1702650,,
sp1702651,,
sp1702652,2,2
sp1702653,,
sp1702654,8,3
sp1702655,,
sp1702656,2,2
sp1702657,,
sp1702658,8,3
sp1702659,,
sp1702660,2,9
sp1702661,,
sp1702662,,
sp1702663,,
sp1702664,8,3
sp1702665,3,2
sp1702666,8,9
sp1702667,8,3
sp1702668,8,3
sp1702669,8,3
sp1702670,8,3
sp1702671,,
sp1702672,,
sp1702673,,
sp1702674,,
sp1702675,8,3
sp1702676,8,3
sp1702677,,
sp1702678,8,9
sp1702679,,
sp1702680,8,3
sp1702681,4,9
sp1702682,3,1
sp1702683,,
sp1702684,,
sp1702685,,
sp1702686,8,3
sp1702687,8,3
sp1702688,,
sp1702689,8,3
sp1702690,,
sp1702691,8,3
sp1702692,8,3
sp1702693,1,1
sp1702694,9,9
sp1702695,8,3
sp1702696,8,3
sp1702697,1,1
sp1702698,8,3
sp1702699,,
sp1702700,,
sp1702701,,
sp1702702,,
sp1702703,,
sp1702704,8,3
sp1702705,,
sp1702706,,
sp1702707,8,3
sp1702708,2,2
sp1702709,,
sp1702710,5,1
sp1702711,8,3
sp1702712,,
sp1702713,8,3
sp1702714,,
sp1702715,,
sp1702716,,
sp1702717,,
sp1702718,8,3
sp1702719,8,3
sp1702720,8,3
sp1702721,8,3
sp1702722,8,3
sp1702723,8,3
sp1702724,8,3
sp1702725,,
sp1702726,,
sp1702727,9,9
sp1702728,8,3
sp1702729,,
sp1702730,8,3
sp1702731,9,9
sp1702732,5,3
sp1702733,8,3
sp1702734,2,2
sp1702735,8,3
sp1702736,8,3
sp1702737,8,3
sp1702738,3,9
sp1702739,8,3
sp1702740,8,3
sp1702741,,
sp1702742,,
sp1702743,,
sp1702744,,
sp1702745,,
sp1702746,,
sp1702747,,
sp1702748,3,1
sp1702749,,
sp1702750,,
sp1702751,,
sp1702752,,
sp1702753,,
sp1702754,8,3
sp1702755,,
sp1702756,8,3
sp1702757,5,3
sp1702758,2,1
sp1702759,8,3
sp1702760,8,3
sp1702761,,
sp1702762,,
sp1702763,,
sp1702764,,
sp1702765,8,3
sp1702766,,
sp1702767,,
sp1702768,8,3
sp1702769,8,3
sp1702770,8,3
sp1702771,8,3
sp1702772,2,1
sp1702773,,
sp1702774,,
sp1702775,,
sp1702776,8,9
sp1702777,8,3
sp1702778,,
sp1702779,9,1
sp1702780,8,3
sp1702781,8,3
sp1702782,2,1
sp1702783,8,3
sp1702784,8,3
sp1702785,,
sp1702786,8,3
sp1702787,,
sp1702788,,
sp1702789,,
sp1702790,,
sp1702791,,
sp1702792,,
sp1702793,8,3
sp1702794,3,1
sp1702795,8,3
sp1702796,8,3
sp1702797,8,3
sp1702798,,
sp1702799,2,1
sp1702800,8,3
sp1702801,,
sp1702802,8,9
sp1702803,8,3
sp1702804,3,1
sp1702805,8,3
sp1702806,8,9
sp1702807,8,3
sp1702808,2,9
sp1702809,8,3
sp1702810,,
sp1702811,8,3
sp1702812,,
sp1702813,8,3
sp1702814,,
sp1702815,,
sp1702816,,
sp1702817,,
sp1702818,9,9
sp1702819,,
sp1702820,,
sp1702821,,
sp1702822,8,3
sp1702823,8,3
sp1702824,,
sp1702825,8,3
sp1702826,,
sp1702827,2,1
sp1702828,,
sp1702829,,
sp1702830,2,2
sp1702831,,
sp1702832,,
sp1702833,,
sp1702834,,
sp1702835,,
sp1702836,8,3
sp1702837,,
sp1702838,,
sp1702839,,
sp1702840,,
sp1702841,,
sp1702842,,
sp1702843,8,3
sp1702844,,
sp1702845,8,3
sp1702846,,
sp1702847,8,3
sp1702848,,
sp1702849,,
sp1702850,,
sp1702851,,
sp1702852,9,9
sp1702853,8,3
sp1702854,9,9
sp1702855,8,3
sp1702856,,
sp1702857,,
sp1702858,8,3
sp1702859,,
sp1702860,8,3
sp1702861,,
sp1702862,3,1
sp1702863,8,3
sp1702864,8,3
sp1702865,,
sp1702866,3,9
sp1702867,8,3
sp1702868,8,3
sp1702869,8,3
sp1702870,8,3
sp1702871,,
sp1702872,8,3
sp1702873,,
sp1702874,1,1
sp1702875,8,9
sp1702876,8,3
sp1702877,8,3
sp1702878,8,3
sp1702879,8,3
sp1702880,,
sp1702881,,
sp1702882,8,3
sp1702883,,
sp1702884,2,2
sp1702885,,
sp1702886,,
sp1702887,,
sp1702888,,
sp1702889,,
sp1702890,,
sp1702891,,
sp1702892,,
sp1702893,8,9
sp1702894,8,3
sp1702895,8,3
sp1702896,8,3
sp1702897,2,3
sp1702898,8,3
sp1702899,,
sp1702900,,
sp1702901,,
sp1702902,,
sp1702903,,
sp1702904,,
sp1702905,,
sp1702906,,
sp1702907,,
sp1702908,,
sp1702909,8,3
sp1702910,9,9
sp1702911,8,3
sp1702912,,
sp1702913,,
sp1702914,8,3
sp1702915,8,3
sp1702916,,
sp1702917,,
sp1702918,,
sp1702919,,
sp1702920,,
sp1702921,,
sp1702922,,
sp1702923,,
sp1702924,,
sp1702925,,
sp1702926,8,9
sp1702927,,
sp1702928,8,9
sp1702929,8,3
sp1702930,2,2
sp1702931,2,2
sp1702932,8,3
sp1702933,,
sp1702934,8,3
sp1702935,,
sp1702936,,
sp1702937,1,1
sp1702938,,
sp1702939,,
sp1702940,,
sp1702941,,
sp1702942,,
sp1702943,,
sp1702944,,
sp1702945,8,3
sp1702946,,
sp1702947,,
sp1702948,8,3
sp1702949,8,3
sp1702950,1,1
sp1702951,,
sp1702952,8,3
sp1702953,2,1
sp1702954,8,3
sp1702955,,
sp1702956,,
sp1702957,,
sp1702958,,
sp1702959,,
sp1702960,3,1
sp1702961,,
sp1702962,2,9
sp1702963,8,3
sp1702964,1,1
sp1702965,8,3
sp1702966,8,3
sp1702967,,
sp1702968,,
sp1702969,,
sp1702970,8,3
sp1702971,,
sp1702972,2,1
sp1702973,,
sp1702974,2,2
sp1702975,8,3
sp1702976,1,1
sp1702977,8,3
sp1702978,8,3
sp1702979,8,3
sp1702980,,
sp1702981,8,3
sp1702982,,
sp1702983,4,3
sp1702984,,
sp1702985,,
sp1702986,,
sp1702987,,
sp1702988,,
sp1702989,2,1
sp1702990,,
sp1702991,,
sp1702992,,
sp1702993,,
sp1702994,,
sp1702995,8,3
sp1702996,,
sp1702997,1,1
sp1702998,,
sp1702999,8,3
sp1703000,,
sp1703001,,
sp1703002,8,3
sp1703003,,
sp1703004,,
sp1703005,8,3
sp1703006,,
sp1703007,2,9
sp1703008,,
sp1703009,,
sp1703010,,
sp1703011,3,1
sp1703012,8,3
sp1703013,8,3
sp1703014,8,3
sp1703015,2,1
sp1703016,,
sp1703017,,
sp1703018,,
sp1703019,,
sp1703020,,
sp1703021,,
sp1703022,,
sp1703023,,
sp1703024,,
sp1703025,,
sp1703026,3,1
sp1703027,8,3
sp1703028,8,3
sp1703029,8,3
sp1703030,8,3
sp1703031,8,3
sp1703032,,
sp1703033,8,3
sp1703034,8,3
sp1703035,3,9
sp1703036,8,3
sp1703037,1,2
sp1703038,,
sp1703039,8,3
sp1703040,8,3
sp1703041,,
sp1703042,8,3
sp1703043,,
sp1703044,8,3
sp1703045,,
sp1703046,,
sp1703047,,
sp1703048,,
sp1703049,,
sp1703050,,
sp1703051,1,2
sp1703052,,
sp1703053,,
sp1703054,8,3
sp1703055,,
sp1703056,,
sp1703057,,
sp1703058,,
sp1703059,,
sp1703060,,
sp1703061,,
sp1703062,,
sp1703063,8,3
sp1703064,1,1
sp1703065,8,3
sp1703066,8,3
sp1703067,8,3
sp1703068,8,3
sp1703069,8,9
sp1703070,,
sp1703071,,
sp1703072,,
sp1703073,,
sp1703074,,
sp1703075,,
sp1703076,,
sp1703077,8,3
sp1703078,8,3
sp1703079,8,3
sp1703080,8,3
sp1703081,8,3
sp1703082,8,3
sp1703083,8,3
sp1703084,8,3
sp1703085,,
sp1703086,,
sp1703087,3,9
sp1703088,8,3
sp1703089,8,9
sp1703090,,
sp1703091,,
sp1703092,,
sp1703093,,
sp1703094,8,3
sp1703095,,
sp1703096,,
sp1703097,,
sp1703098,,
sp1703099,,
sp1703100,8,3
sp1703101,8,9
sp1703102,8,3
sp1703103,3,1
sp1703104,9,9
sp1703105,8,3
sp1703106,,
sp1703107,2,1
sp1703108,8,3
sp1703109,8,3
sp1703110,8,3
sp1703111,,
sp1703112,,
sp1703113,,
sp1703114,,
sp1703115,8,3
sp1703116,,
sp1703117,,
sp1703118,,
sp1703119,,
sp1703120,,
sp1703121,,
sp1703122,,
sp1703123,,
sp1703124,,
sp1703125,,
sp1703126,,
sp1703127,,
sp1703128,,
sp1703129,,
sp1703130,,
sp1703131,,
sp1703132,,
sp1703133,,
sp1703134,,
sp1703135,1,1
sp1703136,,
sp1703137,,
sp1703138,,
sp1703139,,
sp1703140,,
sp1703141,,
sp1703142,8,3
sp1703143,,
sp1703144,,
sp1703145,8,3
sp1703146,,
sp1703147,8,3
sp1703148,9,9
sp1703149,3,1
sp1703150,,
sp1703151,8,3
sp1703152,1,1
sp1703153,,
sp1703154,8,3
sp1703155,8,3
sp1703156,4,1
sp1703157,,
sp1703158,8,3
sp1703159,8,3
sp1703160,8,3
sp1703161,8,3
sp1703162,8,9
sp1703163,8,3
sp1703164,8,9
sp1703165,8,3
sp1703166,9,9
sp1703167,2,3
sp1703168,3,2
sp1703169,2,9
sp1703170,,
sp1703171,,
sp1703172,,
sp1703173,8,3
sp1703174,,
sp1703175,,
sp1703176,8,3
sp1703177,,
sp1703178,,
sp1703179,8,3
sp1703180,,
sp1703181,,
sp1703182,,
sp1703183,,
sp1703184,,
sp1703185,,
sp1703186,,
sp1703187,8,3
sp1703188,8,3
sp1703189,2,2
sp1703190,1,1
sp1703191,8,9
sp1703192,8,3
sp1703193,1,1
sp1703194,1,1
sp1703195,8,3
sp1703196,3,1
sp1703197,8,3
sp1703198,8,3
sp1703199,9,9
sp1703200,,
sp1703201,2,2
sp1703202,8,3
sp1703203,8,3
sp1703204,8,3
sp1703205,,
sp1703206,,
sp1703207,8,3
sp1703208,,
sp1703209,8,3
sp1703210,,
sp1703211,,
sp1703212,8,3
sp1703213,8,3
sp1703214,8,3
sp1703215,8,3
sp1703216,8,3
sp1703217,2,1
sp1703218,8,3
sp1703219,8,3
sp1703220,8,3
sp1703221,,
sp1703222,1,1
sp1703223,,
sp1703224,,
sp1703225,,
sp1703226,,
sp1703227,,
sp1703228,8,9
sp1703229,8,9
sp1703230,2,2
sp1703231,8,3
sp1703232,,
sp1703233,,
sp1703234,,
sp1703235,,
sp1703236,,
sp1703237,,
sp1703238,,
sp1703239,,
sp1703240,8,3
sp1703241,8,9
sp1703242,2,2
sp1703243,8,3
sp1703244,8,3
sp1703245,8,3
sp1703246,8,3
sp1703247,8,3
sp1703248,,
sp1703249,8,3
sp1703250,2,1
sp1703251,8,3
sp1703252,,
sp1703253,8,9
sp1703254,9,1
sp1703255,,
sp1703256,,
sp1703257,2,9
sp1703258,8,3
sp1703259,,
sp1703260,,
sp1703261,,
sp1703262,,
sp1703263,9,9
sp1703264,,
sp1703265,,
sp1703266,8,3
sp1703267,,
sp1703268,4,9
sp1703269,,
sp1703270,,
sp1703271,8,3
sp1703272,8,3
sp1703273,,
sp1703274,8,3
sp1703275,8,3
sp1703276,8,3
sp1703277,8,3
sp1703278,8,3
sp1703279,3,1
sp1703280,,
sp1703281,8,3
sp1703282,8,3
sp1703283,9,9
sp1703284,8,3
sp1703285,,
sp1703286,,
sp1703287,,
sp1703288,8,3
sp1703289,2,1
sp1703290,8,3
sp1703291,,
sp1703292,,
sp1703293,,
sp1703294,,
sp1703295,,
sp1703296,8,3
sp1703297,,
sp1703298,,
sp1703299,,
sp1703300,,
sp1703301,,
sp1703302,,
sp1703303,2,2
sp1703304,1,1
sp1703305,4,1
sp1703306,3,2
sp1703307,9,9
sp1703308,8,3
sp1703309,9,9
sp1703310,9,9
sp1703311,8,3
sp1703312,,
sp1703313,,
sp1703314,8,3
sp1703315,8,3
sp1703316,,
sp1703317,,
sp1703318,8,3
sp1703319,,
sp1703320,,
sp1703321,,
sp1703322,8,3
sp1703323,8,3
sp1703324,3,2
sp1703325,8,9
sp1703326,,
sp1703327,2,2
sp1703328,,
sp1703329,,
sp1703330,,
sp1703331,8,3
sp1703332,3,1
sp1703333,,
sp1703334,8,9
sp1703335,,
sp1703336,,
sp1703337,8,3
sp1703338,,
sp1703339,9,2
sp1703340,2,2
