id,impact_evacuation,fa_operation,fa_presence
fa1709473,8,9,9
fa1709474,1,1,1
fa1709475,8,9,1
fa1709476,7,8,2
fa1709477,7,9,1
fa1709478,2,1,1
fa1709479,9,2,1
fa1709480,,,
fa1709481,8,8,2
fa1709482,3,9,1
fa1709483,2,1,1
fa1709484,8,8,2
fa1709485,8,8,2
fa1709486,8,8,2
fa1709487,8,8,2
fa1709488,8,8,2
fa1709489,7,8,2
fa1709490,2,1,1
fa1709491,9,9,9
fa1709492,9,9,9
fa1709493,2,1,1
fa1709494,1,1,1
fa1709495,8,8,2
fa1709496,4,9,1
fa1709497,1,1,1
fa1709498,9,9,9
fa1709499,8,8,2
fa1709500,,,
fa1709501,1,1,1
fa1709502,8,8,8
fa1709503,1,1,1
fa1709504,8,8,2
fa1709505,1,9,1
fa1709506,7,9,9
fa1709507,8,8,2
fa1709508,7,9,2
fa1709509,7,8,8
fa1709510,8,8,9
fa1709511,8,8,2
fa1709512,9,9,9
fa1709513,7,8,2
fa1709514,2,1,1
fa1709515,2,1,1
fa1709516,9,9,9
fa1709517,,,
fa1709518,7,8,2
fa1709519,1,1,1
fa1709520,8,8,8
fa1709521,9,8,9
fa1709522,9,1,1
fa1709523,7,2,1
fa1709524,8,8,2
fa1709525,,,
fa1709526,8,8,8
fa1709527,9,1,1
fa1709528,9,9,9
fa1709529,7,8,8
fa1709530,7,2,1
fa1709531,1,1,1
fa1709532,8,8,2
fa1709533,1,1,1
fa1709534,9,9,1
fa1709535,9,8,2
fa1709536,1,1,1
fa1709537,9,9,9
fa1709538,2,1,1
fa1709539,8,8,8
fa1709540,1,1,1
fa1709541,7,2,8
fa1709542,1,1,1
fa1709543,1,1,1
fa1709544,8,9,9
fa1709545,8,8,8
fa1709546,8,8,8
fa1709547,1,9,1
fa1709548,7,9,8
fa1709549,7,2,1
fa1709550,9,1,1
fa1709551,3,1,1
fa1709552,7,8,8
fa1709553,7,8,8
fa1709554,8,8,2
fa1709555,2,9,1
fa1709556,8,8,2
fa1709557,1,1,1
fa1709558,8,8,2
fa1709559,9,8,9
fa1709560,7,8,8
fa1709561,8,8,8
fa1709562,8,8,8
fa1709563,1,1,1
fa1709564,7,2,1
fa1709565,7,9,9
fa1709566,7,8,2
fa1709567,1,1,1
fa1709568,7,8,8
fa1709569,9,1,1
fa1709570,,,
fa1709571,9,8,9
fa1709572,1,1,1
fa1709573,8,9,9
fa1709574,1,1,1
fa1709575,1,1,1
fa1709576,2,1,1
fa1709577,,,
fa1709578,8,2,1
fa1709579,,,
fa1709580,8,8,2
fa1709581,1,1,1
fa1709582,2,1,1
fa1709583,3,1,1
fa1709584,1,1,1
fa1709585,2,1,1
fa1709586,8,8,2
fa1709587,8,8,2
fa1709588,8,8,2
fa1709589,9,8,8
fa1709590,1,1,1
fa1709591,9,8,9
fa1709592,2,1,1
fa1709593,9,8,8
fa1709594,3,1,1
fa1709595,9,9,9
fa1709596,2,1,1
fa1709597,7,2,1
fa1709598,8,8,2
fa1709599,2,1,1
fa1709600,1,1,1
fa1709601,3,8,2
fa1709602,8,8,8
fa1709603,2,1,1
fa1709604,7,2,9
fa1709605,8,8,2
fa1709606,2,1,1
fa1709607,2,1,1
fa1709608,7,9,1
fa1709609,2,1,1
fa1709610,1,1,1
fa1709611,9,1,1
fa1709612,1,1,1
fa1709613,2,1,1
fa1709614,1,1,1
fa1709615,7,8,8
fa1709616,9,9,9
fa1709617,7,2,2
fa1709618,3,1,1
fa1709619,3,1,1
fa1709620,2,1,1
fa1709621,1,1,1
fa1709622,1,1,1
fa1709623,9,2,1
fa1709624,8,8,8
fa1709625,1,1,1
fa1709626,2,1,1
fa1709627,7,1,1
fa1709628,8,8,8
fa1709629,7,8,8
fa1709630,8,8,2
fa1709631,8,8,2
fa1709632,9,8,9
fa1709633,,,
fa1709634,8,8,8
fa1709635,9,9,9
fa1709636,8,8,2
fa1709637,8,8,2
fa1709638,8,8,2
fa1709639,7,8,2
fa1709640,1,1,1
fa1709641,7,2,1
fa1709642,2,1,1
fa1709643,8,8,2
fa1709644,8,8,2
fa1709645,1,1,1
fa1709646,8,8,2
fa1709647,7,2,1
fa1709648,1,1,1
fa1709649,7,1,1
fa1709650,1,1,1
fa1709651,8,8,2
fa1709652,2,1,1
fa1709653,7,1,1
fa1709654,9,2,1
fa1709655,2,1,1
fa1709656,9,9,1
fa1709657,1,1,1
fa1709658,7,8,2
fa1709659,9,1,1
fa1709660,7,2,1
fa1709661,1,1,1
fa1709662,8,1,1
fa1709663,1,1,1
fa1709664,2,1,1
fa1709665,3,1,1
fa1709666,8,8,2
fa1709667,7,8,8
fa1709668,7,8,8
fa1709669,7,1,1
fa1709670,9,9,1
fa1709671,8,8,1
fa1709672,1,1,1
fa1709673,3,1,1
fa1709674,8,8,2
fa1709675,7,8,8
fa1709676,2,1,1
fa1709677,1,8,2
fa1709678,7,1,1
fa1709679,1,1,1
fa1709680,9,1,1
fa1709681,8,8,2
fa1709682,1,1,1
fa1709683,8,8,8
fa1709684,1,1,1
fa1709685,1,1,1
fa1709686,8,8,8
fa1709687,8,8,8
fa1709688,8,9,9
fa1709689,8,8,8
fa1709690,2,1,1
fa1709691,3,1,1
fa1709692,8,1,1
fa1709693,1,1,1
fa1709694,1,1,1
fa1709695,9,1,1
fa1709696,8,8,2
fa1709697,,,
fa1709698,7,2,1
fa1709699,9,9,9
fa1709700,8,8,8
fa1709701,2,1,1
fa1709702,1,1,1
fa1709703,1,1,1
fa1709704,2,1,1
fa1709705,1,1,1
fa1709706,3,1,1
fa1709707,7,8,2
fa1709708,9,2,1
fa1709709,4,1,1
fa1709710,7,2,1
fa1709711,9,9,9
fa1709712,2,1,1
fa1709713,2,1,1
fa1709714,2,1,1
fa1709715,9,1,1
fa1709716,9,1,1
fa1709717,1,1,1
fa1709718,1,1,1
fa1709719,8,8,2
fa1709720,1,1,1
fa1709721,7,8,2
fa1709722,2,1,1
fa1709723,,,
fa1709724,1,2,1
fa1709725,7,8,2
fa1709726,,,
fa1709727,1,1,1
fa1709728,8,8,1
fa1709729,2,1,1
fa1709730,9,8,9
fa1709731,7,9,9
fa1709732,7,2,1
fa1709733,7,8,2
fa1709734,9,2,1
fa1709735,1,1,1
fa1709736,7,2,1
fa1709737,1,1,1
fa1709738,7,9,9
fa1709739,8,8,2
fa1709740,8,8,2
fa1709741,2,1,1
fa1709742,9,2,1
fa1709743,1,1,1
fa1709744,2,1,1
fa1709745,1,1,1
fa1709746,7,1,1
fa1709747,8,8,8
fa1709748,9,9,9
fa1709749,7,9,1
fa1709750,2,1,1
fa1709751,3,1,1
fa1709752,3,1,1
fa1709753,3,1,1
fa1709754,2,1,1
fa1709755,9,1,1
fa1709756,7,8,2
fa1709757,8,8,2
fa1709758,8,8,2
fa1709759,2,1,1
fa1709760,1,1,1
fa1709761,9,1,1
fa1709762,2,1,1
fa1709763,1,1,1
fa1709764,1,9,1
fa1709765,8,8,8
fa1709766,8,8,8
fa1709767,2,1,1
fa1709768,8,8,8
fa1709769,2,1,1
fa1709770,3,1,1
fa1709771,9,8,9
fa1709772,8,8,2
fa1709773,7,8,8
fa1709774,8,8,2
fa1709775,1,9,9
fa1709776,7,8,2
fa1709777,2,1,1
fa1709778,7,8,8
fa1709779,9,8,8
fa1709780,8,8,2
fa1709781,7,8,8
fa1709782,,,
fa1709783,1,1,1
fa1709784,8,8,2
fa1709785,8,8,2
fa1709786,1,1,1
fa1709787,2,1,1
fa1709788,8,8,2
fa1709789,2,1,1
fa1709790,8,8,2
fa1709791,2,1,1
fa1709792,8,8,2
fa1709793,8,8,8
fa1709794,3,1,1
fa1709795,9,9,9
fa1709796,2,1,1
fa1709797,8,8,8
fa1709798,8,8,2
fa1709799,8,8,2
fa1709800,1,1,1
fa1709801,9,1,1
fa1709802,2,1,1
fa1709803,8,8,8
fa1709804,1,1,1
fa1709805,,,
fa1709806,8,8,2
fa1709807,8,8,1
fa1709808,7,2,9
fa1709809,7,8,8
fa1709810,8,8,2
fa1709811,3,1,1
fa1709812,9,2,1
fa1709813,8,8,8
fa1709814,9,8,9
fa1709815,1,1,1
fa1709816,1,1,1
fa1709817,1,1,1
fa1709818,9,1,1
fa1709819,1,1,1
fa1709820,2,1,1
fa1709821,7,9,9
fa1709822,8,8,8
fa1709823,1,1,1
fa1709824,1,1,1
fa1709825,8,8,2
fa1709826,,,
fa1709827,9,1,1
fa1709828,,,
fa1709829,2,1,1
fa1709830,3,1,1
fa1709831,8,8,8
fa1709832,7,8,2
fa1709833,8,8,8
fa1709834,7,9,8
fa1709835,8,9,9
fa1709836,8,8,2
fa1709837,8,8,2
fa1709838,7,2,8
fa1709839,7,8,8
fa1709840,9,9,1
fa1709841,9,9,9
fa1709842,2,8,8
fa1709843,3,1,1
fa1709844,8,8,8
fa1709845,7,8,2
fa1709846,8,8,2
fa1709847,9,9,1
fa1709848,9,1,1
fa1709849,2,1,1
fa1709850,8,1,1
fa1709851,1,1,1
fa1709852,8,8,2
fa1709853,8,8,2
fa1709854,1,1,1
fa1709855,8,8,2
fa1709856,1,1,1
fa1709857,1,1,1
fa1709858,2,8,2
fa1709859,8,8,8
fa1709860,1,1,1
fa1709861,9,9,9
fa1709862,7,9,1
fa1709863,8,8,2
fa1709864,2,1,1
fa1709865,9,1,1
fa1709866,2,1,1
fa1709867,9,9,1
fa1709868,8,8,9
fa1709869,2,1,1
fa1709870,1,1,1
fa1709871,7,1,1
fa1709872,2,1,1
fa1709873,1,1,1
fa1709874,8,8,2
fa1709875,1,9,1
fa1709876,8,8,8
fa1709877,7,2,1
fa1709878,2,1,1
fa1709879,2,1,1
fa1709880,1,8,2
fa1709881,7,8,8
fa1709882,7,8,8
fa1709883,8,8,9
fa1709884,8,8,8
fa1709885,8,8,8
fa1709886,9,9,9
fa1709887,2,1,1
fa1709888,9,9,9
fa1709889,7,8,8
fa1709890,7,9,1
fa1709891,9,9,1
fa1709892,2,1,1
fa1709893,8,8,8
fa1709894,7,8,2
fa1709895,8,8,2
fa1709896,8,8,8
fa1709897,1,1,1
fa1709898,9,1,1
fa1709899,9,1,1
fa1709900,1,1,1
fa1709901,2,1,1
fa1709902,3,1,1
fa1709903,3,1,1
fa1709904,1,1,1
fa1709905,3,1,1
fa1709906,8,8,8
fa1709907,1,1,1
fa1709908,7,2,1
fa1709909,9,9,2
fa1709910,8,8,8
fa1709911,9,1,1
fa1709912,1,1,1
fa1709913,9,9,9
fa1709914,9,1,1
fa1709915,7,1,1
fa1709916,3,1,1
fa1709917,9,9,9
fa1709918,7,2,1
fa1709919,4,1,1
fa1709920,3,1,1
fa1709921,9,9,9
fa1709922,8,8,2
fa1709923,1,1,1
fa1709924,1,1,1
fa1709925,8,8,1
fa1709926,2,1,1
fa1709927,2,1,1
fa1709928,8,8,2
fa1709929,8,8,8
fa1709930,1,1,1
fa1709931,9,9,9
fa1709932,8,8,8
fa1709933,1,1,1
fa1709934,2,1,1
fa1709935,2,1,1
fa1709936,7,2,9
fa1709937,1,2,1
fa1709938,7,1,1
fa1709939,1,1,1
fa1709940,3,1,1
fa1709941,1,1,1
fa1709942,9,1,1
fa1709943,1,1,1
fa1709944,9,1,1
fa1709945,1,1,1
fa1709946,7,8,8
fa1709947,8,8,8
fa1709948,8,8,8
fa1709949,2,1,1
fa1709950,8,9,9
fa1709951,2,1,1
fa1709952,1,1,1
fa1709953,2,1,1
fa1709954,3,1,1
fa1709955,3,1,1
fa1709956,1,1,1
fa1709957,1,1,1
fa1709958,2,1,1
fa1709959,2,1,1
fa1709960,2,1,1
fa1709961,3,1,1
fa1709962,3,1,1
fa1709963,2,1,1
fa1709964,2,1,1
fa1709965,1,1,1
fa1709966,2,1,1
fa1709967,8,8,9
fa1709968,8,8,2
fa1709969,7,9,1
fa1709970,2,1,1
fa1709971,9,2,1
fa1709972,7,8,2
fa1709973,7,8,8
fa1709974,7,8,2
fa1709975,8,8,8
fa1709976,8,8,8
fa1709977,2,1,1
fa1709978,8,8,8
fa1709979,2,1,1
fa1709980,1,8,2
fa1709981,8,8,8
fa1709982,7,2,1
fa1709983,8,8,2
fa1709984,8,8,2
fa1709985,7,8,2
fa1709986,8,8,8
fa1709987,8,8,9
fa1709988,8,8,2
fa1709989,2,8,2
fa1709990,8,8,2
fa1709991,9,9,1
fa1709992,2,8,2
fa1709993,1,1,1
fa1709994,8,8,8
fa1709995,8,8,2
fa1709996,7,8,2
fa1709997,2,1,1
fa1709998,8,8,2
fa1709999,9,9,9
fa1710000,8,8,8
fa1710001,8,8,2
fa1710002,8,8,2
fa1710003,1,1,1
fa1710004,2,1,1
fa1710005,8,8,2
fa1710006,8,8,2
fa1710007,7,2,2
fa1710008,2,1,1
fa1710009,1,1,1
fa1710010,9,1,1
fa1710011,9,1,1
fa1710012,2,1,1
fa1710013,2,1,1
fa1710014,3,1,1
fa1710015,3,1,1
fa1710016,3,1,1
fa1710017,3,1,1
fa1710018,9,1,1
fa1710019,7,1,1
fa1710020,9,9,9
fa1710021,1,1,1
fa1710022,9,1,1
fa1710023,7,8,9
fa1710024,9,9,9
fa1710025,1,1,1
fa1710026,2,1,1
fa1710027,8,8,2
fa1710028,9,9,8
fa1710029,2,1,1
fa1710030,1,1,1
fa1710031,7,2,1
fa1710032,8,8,2
fa1710033,9,9,9
fa1710034,9,8,8
fa1710035,8,8,2
fa1710036,9,9,9
fa1710037,2,1,1
fa1710038,9,9,9
fa1710039,7,8,8
fa1710040,8,8,8
fa1710041,8,8,2
fa1710042,7,9,1
fa1710043,8,8,8
fa1710044,8,8,8
fa1710045,8,8,8
fa1710046,1,1,1
fa1710047,1,1,1
fa1710048,8,8,8
fa1710049,9,1,1
fa1710050,8,8,2
fa1710051,3,1,1
fa1710052,7,1,1
fa1710053,9,1,1
fa1710054,2,1,1
fa1710055,2,1,1
fa1710056,2,1,1
fa1710057,7,2,2
fa1710058,1,1,1
fa1710059,9,1,1
fa1710060,4,1,1
fa1710061,7,1,1
fa1710062,8,8,8
fa1710063,8,8,2
fa1710064,7,8,8
fa1710065,8,8,2
fa1710066,7,1,1
fa1710067,8,8,2
fa1710068,3,1,1
fa1710069,1,1,1
fa1710070,9,1,1
fa1710071,3,1,1
fa1710072,2,2,1
fa1710073,3,1,1
fa1710074,8,2,8
fa1710075,3,1,1
fa1710076,9,1,1
fa1710077,8,8,8
fa1710078,9,9,9
fa1710079,8,9,9
fa1710080,2,1,1
fa1710081,8,8,2
fa1710082,9,8,9
fa1710083,8,8,8
fa1710084,,,
fa1710085,7,2,1
fa1710086,,,
fa1710087,8,8,2
fa1710088,9,1,1
fa1710089,1,1,1
fa1710090,9,1,8
fa1710091,9,1,1
fa1710092,9,9,9
fa1710093,9,9,1
fa1710094,2,1,1
fa1710095,2,1,1
fa1710096,8,8,8
fa1710097,9,1,9
fa1710098,9,9,9
fa1710099,1,1,1
fa1710100,8,8,2
fa1710101,7,2,1
fa1710102,8,9,9
fa1710103,8,8,8
fa1710104,7,8,8
fa1710105,7,2,1
fa1710106,8,8,2
fa1710107,1,8,2
fa1710108,8,9,1
fa1710109,1,1,1
fa1710110,2,1,1
fa1710111,8,8,8
fa1710112,7,2,1
fa1710113,8,8,2
fa1710114,9,9,9
fa1710115,8,9,9
fa1710116,8,8,2
fa1710117,2,1,1
fa1710118,1,1,1
fa1710119,2,1,1
fa1710120,3,1,1
fa1710121,2,1,1
fa1710122,1,1,1
fa1710123,9,9,1
fa1710124,1,1,1
fa1710125,8,8,2
fa1710126,8,8,2
fa1710127,8,8,8
fa1710128,8,8,8
fa1710129,2,2,1
fa1710130,9,9,9
fa1710131,8,8,8
fa1710132,7,9,1
fa1710133,7,2,1
fa1710134,1,1,1
fa1710135,8,8,2
fa1710136,8,9,9
fa1710137,1,1,1
fa1710138,1,8,9
fa1710139,7,1,1
fa1710140,7,1,1
fa1710141,8,2,2
fa1710142,8,8,2
fa1710143,1,1,1
fa1710144,1,1,1
fa1710145,7,2,8
fa1710146,2,1,1
fa1710147,8,8,2
fa1710148,9,1,1
fa1710149,8,8,2
fa1710150,9,9,9
fa1710151,9,9,2
fa1710152,7,2,1
fa1710153,8,8,8
fa1710154,3,1,1
fa1710155,9,9,9
fa1710156,7,1,1
fa1710157,8,8,8
fa1710158,9,9,9
fa1710159,8,8,2
fa1710160,9,9,9
fa1710161,8,8,8
fa1710162,2,1,1
fa1710163,7,8,2
fa1710164,2,1,1
fa1710165,3,1,1
fa1710166,1,1,1
fa1710167,3,1,1
fa1710168,9,1,1
fa1710169,8,8,8
fa1710170,8,8,2
fa1710171,7,8,8
fa1710172,7,8,2
fa1710173,7,1,1
fa1710174,9,1,1
fa1710175,3,1,1
fa1710176,2,1,1
fa1710177,1,1,1
fa1710178,3,1,1
fa1710179,2,1,1
fa1710180,9,9,1
fa1710181,8,8,2
fa1710182,8,8,1
fa1710183,8,8,8
fa1710184,2,1,1
fa1710185,1,1,1
fa1710186,7,8,8
fa1710187,1,1,1
fa1710188,1,1,1
fa1710189,2,1,1
fa1710190,8,8,1
fa1710191,1,1,1
fa1710192,7,1,1
fa1710193,,,
fa1710194,1,1,8
fa1710195,8,8,2
fa1710196,9,1,1
fa1710197,8,8,8
fa1710198,2,1,1
fa1710199,7,8,8
fa1710200,7,8,2
fa1710201,,,
fa1710202,3,1,1
fa1710203,7,8,2
fa1710204,1,1,1
fa1710205,2,1,1
fa1710206,8,8,2
fa1710207,2,1,1
fa1710208,2,1,1
fa1710209,,,
fa1710210,8,8,2
fa1710211,8,8,2
fa1710212,8,8,2
fa1710213,7,9,9
fa1710214,8,8,8
fa1710215,8,8,8
fa1710216,7,8,8
fa1710217,8,8,2
fa1710218,9,2,1
fa1710219,2,1,1
fa1710220,8,2,9
fa1710221,1,1,1
fa1710222,1,1,1
fa1710223,7,1,1
fa1710224,9,1,1
fa1710225,9,1,1
fa1710226,7,1,1
fa1710227,1,1,1
fa1710228,2,1,1
fa1710229,8,8,2
fa1710230,1,1,1
fa1710231,2,1,1
fa1710232,2,1,1
fa1710233,7,8,2
fa1710234,1,1,1
fa1710235,8,8,2
fa1710236,7,1,1
fa1710237,9,2,1
fa1710238,8,8,8
fa1710239,1,8,8
fa1710240,8,8,8
fa1710241,8,8,9
fa1710242,7,8,2
fa1710243,,,
fa1710244,7,1,1
fa1710245,1,1,1
fa1710246,8,8,2
fa1710247,8,8,8
fa1710248,1,1,1
fa1710249,3,1,1
fa1710250,,,
fa1710251,1,1,1
fa1710252,8,8,8
fa1710253,8,8,8
fa1710254,8,1,2
fa1710255,8,8,8
fa1710256,9,1,1
fa1710257,,,
fa1710258,8,8,2
fa1710259,7,2,1
fa1710260,1,1,1
fa1710261,9,2,1
fa1710262,7,8,8
fa1710263,8,8,2
fa1710264,8,8,2
fa1710265,8,8,2
fa1710266,1,1,1
fa1710267,7,8,2
fa1710268,7,2,1
fa1710269,3,1,1
fa1710270,9,9,9
fa1710271,8,8,2
fa1710272,1,1,8
fa1710273,9,9,9
fa1710274,8,8,8
fa1710275,7,1,1
fa1710276,9,9,9
fa1710277,8,8,8
fa1710278,9,9,9
fa1710279,7,8,9
fa1710280,2,1,1
fa1710281,8,8,8
fa1710282,8,8,2
fa1710283,9,8,8
fa1710284,1,1,1
fa1710285,8,8,8
fa1710286,8,8,2
fa1710287,1,1,1
fa1710288,1,1,1
fa1710289,2,1,1
fa1710290,1,1,1
fa1710291,3,1,1
fa1710292,8,8,2
fa1710293,9,9,1
fa1710294,7,1,1
fa1710295,8,8,2
fa1710296,1,1,1
fa1710297,2,1,1
fa1710298,1,1,1
fa1710299,2,1,1
fa1710300,1,1,1
fa1710301,2,1,1
fa1710302,7,1,1
fa1710303,2,1,1
fa1710304,8,8,8
fa1710305,7,9,1
fa1710306,1,1,1
fa1710307,8,8,8
fa1710308,7,8,2
fa1710309,7,8,2
fa1710310,9,9,9
fa1710311,8,8,8
fa1710312,7,8,2
fa1710313,1,1,1
fa1710314,3,1,1
fa1710315,9,1,1
fa1710316,1,1,1
fa1710317,1,1,1
fa1710318,9,2,2
fa1710319,7,2,1
fa1710320,1,1,1
fa1710321,8,8,8
fa1710322,7,8,2
fa1710323,2,1,1
fa1710324,8,9,9
fa1710325,7,8,2
fa1710326,7,9,1
fa1710327,2,2,1
fa1710328,7,8,2
fa1710329,7,8,2
fa1710330,7,8,8
fa1710331,8,8,2
fa1710332,7,8,2
fa1710333,2,1,1
fa1710334,9,9,9
fa1710335,8,8,8
fa1710336,9,9,8
fa1710337,2,1,1
fa1710338,9,1,1
fa1710339,9,8,9
fa1710340,8,8,8
fa1710341,9,1,1
fa1710342,9,1,1
fa1710343,1,1,1
fa1710344,2,1,1
fa1710345,3,1,1
fa1710346,9,2,1
fa1710347,9,2,1
fa1710348,9,2,1
fa1710349,8,8,8
fa1710350,3,1,1
fa1710351,8,8,2
fa1710352,1,1,1
fa1710353,2,1,1
fa1710354,7,9,9
fa1710355,7,9,9
fa1710356,7,9,9
fa1710357,9,9,1
fa1710358,3,1,1
fa1710359,2,1,1
fa1710360,8,2,2
fa1710361,2,1,1
fa1710362,2,1,1
fa1710363,9,9,9
fa1710364,8,8,8
fa1710365,8,8,8
fa1710366,1,1,1
fa1710367,2,8,8
fa1710368,8,8,8
fa1710369,3,8,8
fa1710370,7,2,1
fa1710371,8,8,2
fa1710372,1,1,1
fa1710373,1,1,1
fa1710374,8,8,1
fa1710375,,,
fa1710376,8,8,2
fa1710377,8,8,2
fa1710378,,,
fa1710379,9,9,9
fa1710380,8,8,8
fa1710381,7,2,8
fa1710382,,,
fa1710383,2,1,1
fa1710384,7,8,8
fa1710385,8,8,8
fa1710386,8,8,2
fa1710387,7,1,1
fa1710388,8,8,2
fa1710389,8,8,8
fa1710390,2,1,1
fa1710391,8,8,8
fa1710392,8,1,1
fa1710393,,,
fa1710394,7,8,2
fa1710395,9,8,2
fa1710396,7,8,8
fa1710397,1,1,1
fa1710398,9,9,9
fa1710399,2,1,1
fa1710400,1,1,1
fa1710401,7,8,1
fa1710402,2,1,1
fa1710403,8,2,1
fa1710404,1,1,1
fa1710405,8,2,1
fa1710406,8,9,8
fa1710407,7,9,1
fa1710408,,,
fa1710409,1,1,1
fa1710410,9,1,1
fa1710411,3,1,1
fa1710412,7,1,1
fa1710413,3,1,1
fa1710414,7,2,1
fa1710415,9,9,9
fa1710416,9,8,8
fa1710417,8,8,8
fa1710418,8,8,2
fa1710419,7,2,1
fa1710420,9,9,1
fa1710421,7,8,2
fa1710422,8,8,2
fa1710423,2,1,1
fa1710424,,,
fa1710425,8,8,2
fa1710426,9,1,1
fa1710427,8,8,8
fa1710428,9,1,1
fa1710429,8,8,2
fa1710430,3,1,1
fa1710431,9,1,1
fa1710432,1,1,1
fa1710433,1,1,1
fa1710434,1,1,1
fa1710435,1,1,1
fa1710436,8,8,8
fa1710437,8,8,2
fa1710438,8,8,2
fa1710439,3,2,1
fa1710440,7,8,2
fa1710441,2,1,1
fa1710442,3,1,1
fa1710443,3,1,1
fa1710444,9,2,1
fa1710445,9,1,1
fa1710446,2,1,1
fa1710447,1,1,1
fa1710448,2,1,1
fa1710449,2,1,1
fa1710450,1,1,1
fa1710451,1,1,1
fa1710452,9,9,9
fa1710453,8,8,8
fa1710454,2,1,1
fa1710455,8,8,2
fa1710456,8,8,2
fa1710457,7,1,1
fa1710458,2,1,1
fa1710459,7,2,1
fa1710460,3,1,1
fa1710461,9,1,1
fa1710462,2,1,1
fa1710463,3,1,1
fa1710464,3,1,1
fa1710465,1,1,1
fa1710466,2,1,1
fa1710467,2,1,1
fa1710468,1,1,1
fa1710469,3,1,1
fa1710470,1,1,1
fa1710471,3,1,1
fa1710472,2,1,1
fa1710473,8,8,2
fa1710474,9,9,9
fa1710475,7,1,8
fa1710476,1,1,1
fa1710477,7,8,8
fa1710478,7,2,1
fa1710479,7,1,1
fa1710480,7,8,2
fa1710481,8,8,2
fa1710482,7,8,2
fa1710483,1,1,1
fa1710484,8,8,2
fa1710485,8,8,8
fa1710486,8,8,8
fa1710487,1,1,1
fa1710488,8,8,8
fa1710489,8,8,8
fa1710490,2,1,1
fa1710491,3,1,1
fa1710492,2,2,1
fa1710493,1,1,1
fa1710494,7,1,1
fa1710495,8,8,2
fa1710496,8,8,8
fa1710497,7,8,2
fa1710498,7,9,1
fa1710499,9,1,1
fa1710500,8,8,2
fa1710501,8,8,2
fa1710502,8,8,2
fa1710503,8,8,8
fa1710504,1,1,1
fa1710505,7,2,1
fa1710506,3,1,1
fa1710507,2,1,1
fa1710508,1,1,1
fa1710509,2,1,1
fa1710510,7,9,1
fa1710511,8,8,8
fa1710512,8,8,2
fa1710513,,,
fa1710514,8,8,2
fa1710515,1,1,1
fa1710516,1,1,1
fa1710517,9,8,8
fa1710518,7,8,2
fa1710519,1,1,1
fa1710520,1,1,1
fa1710521,9,9,1
fa1710522,8,8,2
fa1710523,9,1,1
fa1710524,8,8,8
fa1710525,1,1,1
fa1710526,1,1,1
fa1710527,7,9,9
fa1710528,9,1,1
fa1710529,1,1,1
fa1710530,1,1,1
fa1710531,3,1,1
fa1710532,1,1,1
fa1710533,8,8,2
fa1710534,8,8,8
fa1710535,1,1,1
fa1710536,8,8,2
fa1710537,1,1,1
fa1710538,1,1,1
fa1710539,1,1,1
fa1710540,8,8,2
fa1710541,1,1,1
fa1710542,8,8,2
fa1710543,8,8,8
fa1710544,1,8,2
fa1710545,1,1,1
fa1710546,1,1,1
fa1710547,1,1,1
fa1710548,2,1,1
fa1710549,1,1,1
fa1710550,8,8,2
fa1710551,7,8,2
fa1710552,1,1,1
fa1710553,8,8,2
fa1710554,,,
fa1710555,7,8,2
fa1710556,2,1,1
fa1710557,2,1,1
fa1710558,8,8,8
fa1710559,2,1,1
fa1710560,2,1,1
fa1710561,1,8,9
fa1710562,9,8,9
fa1710563,,,
fa1710564,7,9,1
fa1710565,1,1,1
fa1710566,8,2,1
fa1710567,1,1,1
fa1710568,1,1,1
fa1710569,3,1,1
fa1710570,2,1,1
fa1710571,2,9,1
fa1710572,1,1,1
fa1710573,9,9,1
fa1710574,1,1,1
fa1710575,7,2,1
fa1710576,1,1,1
fa1710577,4,1,1
fa1710578,2,1,1
fa1710579,3,1,1
fa1710580,2,1,1
fa1710581,9,1,1
fa1710582,7,2,1
fa1710583,2,1,1
fa1710584,8,8,8
fa1710585,2,1,1
fa1710586,1,1,1
fa1710587,2,1,1
fa1710588,7,2,1
fa1710589,1,1,1
fa1710590,9,1,1
fa1710591,1,1,1
fa1710592,1,1,1
fa1710593,2,1,1
fa1710594,1,1,1
fa1710595,1,1,1
fa1710596,9,2,9
fa1710597,8,8,2
fa1710598,2,1,1
fa1710599,1,1,1
fa1710600,2,1,1
fa1710601,9,2,1
fa1710602,7,1,1
fa1710603,3,1,1
fa1710604,1,1,1
fa1710605,1,1,1
fa1710606,9,1,1
fa1710607,1,1,1
fa1710608,3,1,1
fa1710609,1,1,1
fa1710610,,,
fa1710611,1,1,1
fa1710612,1,1,1
fa1710613,3,1,1
fa1710614,2,1,1
fa1710615,2,1,1
fa1710616,1,1,1
fa1710617,1,1,1
fa1710618,1,1,1
fa1710619,2,1,1
fa1710620,9,1,1
fa1710621,2,1,1
fa1710622,7,2,1
fa1710623,7,2,1
fa1710624,8,9,9
fa1710625,1,1,1
fa1710626,8,8,2
fa1710627,1,1,1
fa1710628,8,8,2
fa1710629,1,1,1
fa1710630,1,1,1
fa1710631,8,8,8
fa1710632,2,1,1
fa1710633,7,8,9
fa1710634,8,8,8
fa1710635,7,8,2
fa1710636,8,8,8
fa1710637,9,9,9
fa1710638,7,1,1
fa1710639,7,2,1
fa1710640,1,1,1
fa1710641,1,1,1
fa1710642,1,1,1
fa1710643,1,1,1
fa1710644,1,1,1
fa1710645,9,9,9
